date,open,high,low,close,volume
2015-01-02,7.59580913908,7.69213909614,7.46034417254,7.53259181976,13500000
2015-01-05,7.53108547226,7.58752895938,7.40540445909,7.41217756271,15596000
2015-01-06,7.44679683382,7.45658004642,7.16307290267,7.24359941483,22194000
2015-01-07,7.30380415224,7.4799083964,7.26466987576,7.43926906586,30907000
2015-01-08,7.5657050187,7.84942824237,7.55291097907,7.8110461235,33265000
2015-01-09,7.86222109028,7.96231474294,7.71998376169,7.89458227158,23432000
2015-01-12,7.90737780965,7.95027509749,7.7305213258,7.7636346817,18692000
2015-01-13,7.81029329815,8.08122245941,7.65601410271,7.71998357773,24337000
2015-01-14,7.60935730254,7.78847177079,7.5265735338,7.78094577789,20984000
2015-01-15,7.79374050467,7.94275173209,7.60484208557,7.62516212463,18372000
2015-01-16,7.57774837141,7.8200794376,7.54915017492,7.81330633163,15375000
2015-01-20,7.80351884326,7.92016878889,7.71998224074,7.89232349396,12840000
2015-01-21,7.85168646091,8.04359492643,7.83513014186,7.93070793152,16451000
2015-01-22,7.97586266375,8.01424478855,7.64021177905,7.91716194153,20639000
2015-01-23,7.90436284258,8.09025025794,7.8456614402,8.05111598969,15088000
2015-01-26,8.03305788585,8.05714091086,7.87351062636,8.03230571747,9611000
2015-01-27,7.90737705416,7.97586170029,7.73804585983,7.88630485535,15242000
2015-01-28,8.06165543937,8.15347021553,7.89157209412,7.90210819244,23302000
2015-01-29,7.8742608386,8.0225190625,7.69665155009,8.01725101471,15842000
2015-01-30,7.9239336792,8.03230549442,7.72299419706,7.74256134033,16938000
2015-02-02,7.77040643208,7.78846852041,7.4626009152,7.70794200897,21581000
2015-02-03,7.71396539872,7.80578020629,7.62817081069,7.76664590836,15390000
2015-02-04,7.74632032864,7.92317669497,7.71019616968,7.88705253601,16658000
2015-02-05,7.88254236053,7.99392429748,7.80803677384,7.99241924286,16585000
2015-02-06,7.99768657857,8.06090389109,7.84641747791,7.88254165649,10682000
2015-02-09,7.82308883334,7.85319207924,7.66278867212,7.69439697266,20346000
2015-02-10,7.75460140195,8.08724279073,7.74331241859,8.0556344986,20398000
2015-02-11,8.03682435306,8.15046426996,8.00220593167,8.12337112427,17169000
2015-02-12,8.18809349126,8.28141336914,8.1625054008,8.2558259964,21072000
2015-02-13,8.27840198302,8.29345396749,8.1346588328,8.28969097137,14614000
2015-02-17,8.29345237203,8.37999911295,8.20991574034,8.34387493134,15312000
2015-02-18,8.30248177405,8.32280180337,8.22496608717,8.27839946747,16681000
2015-02-19,8.27840074753,8.36118449663,8.25206049635,8.34613323212,13196000
2015-02-20,8.38601941079,8.44095785218,8.31301887843,8.43343257904,19283000
2015-02-23,8.5041745751,8.52148377869,8.42590599816,8.4928855896,23854000
2015-02-24,8.54180133367,8.5493266041,8.39956331555,8.51771831512,23213000
2015-02-25,8.52600112059,8.57190852114,8.45224769458,8.48009300232,38216000
2015-02-26,9.27481884117,9.77528573472,9.26051974605,9.72712039948,89263000
2015-02-27,9.68572507438,9.68572507438,9.49306451269,9.60444641113,33825000
2015-03-02,9.57359054287,9.84903554691,9.57359054287,9.70980834961,27893000
2015-03-03,9.65111056979,9.7037910732,9.60068728959,9.64960479736,18682000
2015-03-04,9.60971695803,9.7745322674,9.35985996918,9.73840808868,36143000
2015-03-05,9.73539916573,9.8994623267,9.69174970923,9.82646179199,21688000
2015-03-06,9.78356431855,9.82044066944,9.59541885088,9.62476921082,22329000
2015-03-09,9.6172434201,9.6774499091,9.55252104969,9.56682014465,17835000
2015-03-10,9.46145718291,9.55251979054,9.37039529299,9.41630268097,17688000
2015-03-11,9.42985059406,9.51790310889,9.37114915675,9.38168525696,17742000
2015-03-12,9.24772790725,9.49833785677,9.14763421762,9.49156475067,22305000
2015-03-13,9.46070092494,9.53896946003,9.32749398169,9.4072675705,18414000
2015-03-16,9.54800426123,9.8174283613,9.53521022301,9.77377891541,23077000
2015-03-17,9.69400667008,9.75346099336,9.5954187731,9.71583175659,19006000
2015-03-18,9.7113045769,9.90906321046,9.63808852556,9.84565925598,21250000
2015-03-19,9.85018688472,10.0351136758,9.81395605941,9.96642684937,24461000
2015-03-20,10.071343914,10.1279540353,9.97850296942,10.0607767105,55522000
2015-03-23,10.189848008,10.286463059,10.1060647672,10.1475791931,23849000
2015-03-24,10.1875832756,10.2177753887,10.0298296108,10.0479450226,25819000
2015-03-25,10.0102065353,10.0637976718,9.38975752602,9.39202213287,48853000
2015-03-26,9.07726542253,9.44560940689,8.82818036588,9.4131526947,45058000
2015-03-27,9.4342849134,9.73696101458,9.42371771465,9.67733192444,24297000
2015-03-30,9.79961095928,9.88037517617,9.68412614811,9.85395717621,19523000
2015-03-31,9.76036171019,9.77470301382,9.56562288803,9.58449268341,16402000
2015-04-01,9.56034452803,9.58298843887,9.33012915504,9.48259925842,21830000
2015-04-02,9.51882673624,9.57921095708,9.40711599968,9.4365530014,14508000
2015-04-06,9.31201210758,9.56562645595,9.24634427377,9.4976940155,14227000
2015-04-07,9.5490185414,9.59883555799,9.4652353117,9.48410511017,16132000
2015-04-08,9.47051825644,9.62147879324,9.45768644885,9.57015228271,13607000
2015-04-09,9.49844544586,9.65695418426,9.48410414134,9.60260868073,13961000
2015-04-10,9.62827322332,9.65922044358,9.51580809374,9.57241821289,11669000
2015-04-13,9.60487799737,9.62148319612,9.4425950761,9.4614648819,10483000
2015-04-14,9.43957183213,9.4607069569,9.21916935792,9.3580532074,16047000
2015-04-15,9.41768746372,9.53317235632,9.40862975451,9.50298023224,16893000
2015-04-16,9.44032554257,9.52259926379,9.41994552949,9.45995044708,15456000
2015-04-17,9.33616473809,9.38069815572,9.12859334551,9.19728088379,26817000
2015-04-20,9.24634341529,9.34597746008,9.22369951053,9.2863483429,13295000
2015-04-21,9.38371945901,9.43882009303,9.27955618274,9.29163360596,20616000
2015-04-22,9.35276874992,9.66148363918,9.26521142329,9.65393543243,22580000
2015-04-23,9.45165109967,9.46976579328,9.25011838481,9.3648481369,28053000
2015-04-24,9.33918240774,9.33918240774,8.74590675609,9.01990032196,55059000
2015-04-27,9.05764169326,9.20407375158,8.96102665274,9.06896400452,27320000
2015-04-28,9.08632913505,9.13312718265,8.64703344645,8.8651714325,31023000
2015-04-29,8.75722960251,8.87044982945,8.66136967599,8.8334646225,20903000
2015-04-30,8.80780319926,8.9776343018,8.77534719642,8.82214450836,21339000
2015-05-01,8.90064266035,9.3165398346,8.89762366521,9.26898670197,25334000
2015-05-04,9.27125666211,9.34824684145,9.12256062773,9.14520454407,14207000
2015-05-05,9.065189773,9.10821369137,8.80327287892,8.81534957886,22090000
2015-05-06,8.89460434962,8.93460855327,8.70967686685,8.81459522247,14475000
2015-05-07,9.05764349166,9.33239225277,9.05764349166,9.2448348999,23542000
2015-05-08,9.29917957109,9.42976083954,9.26370385582,9.30899238586,14846000
2015-05-11,9.32710724004,9.34899603507,9.25389120741,9.26974201202,12418000
2015-05-12,9.21011452914,9.32786401044,9.15576900229,9.28031158447,10264000
2015-05-13,9.33163508462,9.42296652183,9.23200105123,9.29389476776,11857000
2015-05-14,9.37012977184,9.71281089802,9.3323901749,9.58147525787,23279000
2015-05-15,9.64563246664,9.77470348572,9.55354593157,9.65167045593,22627000
2015-05-18,9.65771176443,9.84263855325,9.60713963139,9.82603263855,17984000
2015-05-19,9.87735927421,9.952084806,9.7558357165,9.77244091034,16053000
2015-05-20,9.80791957417,9.89321232865,9.66979007138,9.74527072906,18721000
2015-05-21,9.7754590121,9.81470882352,9.64940698228,9.78149700165,21309000
2015-05-22,9.79885969702,10.10153593,9.79885969702,10.0117139816,22856000
2015-05-26,10.141537882,10.1543696889,9.86075122689,9.9105682373,26781000
2015-05-27,9.97019677201,10.9310619392,9.93472106782,10.6797122955,114248000
2015-05-28,10.9454085747,10.9801291873,10.2653304352,10.7468948364,249123000
2015-05-29,10.8782285935,11.2646880764,10.8774742046,11.1763763428,118244000
2015-06-01,11.1892084919,11.3597939735,10.9559741752,11.0669298172,83579000
2015-06-02,11.051079813,11.0707047247,10.8042592789,10.8812494278,41264000
2015-06-03,11.0201275361,11.0201275361,10.7793451194,10.7982149124,30450000
2015-06-04,10.7551929791,10.8268995013,10.6034780594,10.6578235626,28017000
2015-06-05,10.6404678649,10.872192722,10.5151701741,10.8548316956,38593000
2015-06-08,10.8367147162,10.8518104128,10.3808133078,10.4638414383,54422000
2015-06-09,10.4879954879,10.6223501374,10.3038230967,10.5831003189,44071000
