date,open,high,low,close,volume
2015-01-02,26.3959413007,26.5545367592,26.1620155045,26.2447834015,26480000
2015-01-05,26.125835745,26.1674664123,25.659967403,25.7447147369,41182000
2015-01-06,25.7962600757,25.8314476348,25.0553305498,25.1093521118,54456000
2015-01-07,25.3229553914,25.3497166126,24.961163721,25.0355033875,46918000
2015-01-08,24.8551010411,25.1519681218,24.5334521839,25.1227283478,73054000
2015-01-09,25.1856730738,25.2064884078,24.7133616138,24.8159503937,42000000
2015-01-12,24.7426027699,24.7941457746,24.3297633996,24.6345615387,57138000
2015-01-13,24.9076396738,25.2064900368,24.6444740931,24.8694782257,60958000
2015-01-14,24.8010836234,25.1896384267,24.6890778392,25.0741615295,52800000
2015-01-15,25.220860711,25.2634820452,24.8798843651,24.9790058136,51068000
2015-01-16,24.9363846956,25.3180010755,24.9334108061,25.2986736298,49658000
2015-01-20,25.4131564143,25.553908534,25.2446505152,25.2728996277,46796000
2015-01-21,25.3175018314,25.8631641476,25.2555511668,25.7908058167,46356000
2015-01-22,25.9201599173,26.705198625,25.8661402489,26.6288757324,56068000
2015-01-23,26.665052792,27.0308089911,26.5520544654,26.8593292236,45966000
2015-01-26,26.8370297498,26.8370297498,26.3696735239,26.6001300812,30932000
2015-01-27,26.3364688127,26.4048625951,25.8141003341,25.83045578,39148000
2015-01-28,26.0192829511,26.053479844,25.3923424358,25.3963069916,35822000
2015-01-29,25.4195996017,25.5330932756,24.9527386828,25.4359550476,79018000
2015-01-30,25.7219200219,26.9163289141,25.6812800177,26.6412677765,121108000
2015-02-02,26.4811850438,26.5892281611,25.8567231258,26.3761177063,75378000
2015-02-03,26.2641127777,26.6363121674,26.1089884208,26.4306373596,47062000
2015-02-04,26.4227026743,26.6016162322,26.0207663354,26.073797226,33896000
2015-02-05,26.1644931354,26.3012806973,26.0509994638,26.2586593628,33176000
2015-02-06,26.317141078,26.7735924347,26.2001781828,26.4593791962,42938000
2015-02-09,26.3196180036,26.4593794575,26.145661549,26.2314014435,30314000
2015-02-10,26.3736391974,26.8122491073,26.2259486344,26.7706184387,47430000
2015-02-11,26.749308392,26.8593328445,26.5644470447,26.6635684967,38306000
2015-02-12,26.7458364388,27.1760218707,26.6140059988,27.060546875,48590000
2015-02-13,27.1348876736,27.3841782332,27.0897877843,27.3157844543,47382000
2015-02-17,27.3157863726,27.4069768237,26.9242576731,27.0109882355,39174000
2015-02-18,26.9520080969,27.136869423,26.740385551,26.8940219879,31164000
2015-02-19,26.8851032597,27.102673592,26.7998587039,27.0823535919,30834000
2015-02-20,27.138357649,27.138357649,26.668524742,26.8518981934,38234000
2015-02-23,26.7131278354,26.7279953902,26.366203729,26.5148849487,32906000
2015-02-24,26.3439023718,26.7329525047,26.3166439257,26.6957836151,28406000
2015-02-25,26.6853739233,27.2369821343,26.6640613668,27.1259670258,40836000
2015-02-26,27.0471686964,27.7603444309,27.0149531367,27.7187137604,54032000
2015-02-27,27.6622127925,28.2207613855,27.6067052336,27.8842449188,68328000
2015-03-02,28.1008259527,28.5463743356,27.9100168191,28.4983005524,50406000
2015-03-03,28.564215079,28.7872378768,28.2742863871,28.6851444244,50526000
2015-03-04,28.5949408655,28.8258927595,28.3743966385,28.6623439789,37964000
