week_start,week_end,symbol,actual_weekly_pct,pred_pct,pp_error_actual_minus_pred,abs_pp,context_end
2026-01-05,2026-01-09,AAPL,-4.295049713663346,0.5121827125549316,-4.8072324262182775,4.8072324262182775,2026-01-02
2026-01-05,2026-01-09,AMD,-9.08399469318888,0.6303071975708008,-9.71430189075968,9.71430189075968,2026-01-02
2026-01-05,2026-01-09,AVGO,-0.7623249334639093,0.42296648025512695,-1.1852914137190362,1.1852914137190362,2026-01-02
2026-01-05,2026-01-09,GOOGL,4.258294046530242,2.18045711517334,2.0778369313569023,2.0778369313569023,2026-01-02
2026-01-05,2026-01-09,LLY,-1.5550304514791446,2.158176898956299,-3.7132073504354435,3.7132073504354435,2026-01-02
2026-01-05,2026-01-09,META,0.40743908050031585,-0.666344165802002,1.0737832463023178,1.0737832463023178,2026-01-02
2026-01-05,2026-01-09,MSFT,1.340549817135872,-0.7952332496643066,2.1357830668001787,2.1357830668001787,2026-01-02
2026-01-05,2026-01-09,MU,9.40649979299868,4.714751243591309,4.691748549407372,4.691748549407372,2026-01-02
2026-01-05,2026-01-09,NVDA,-2.1127907673865853,0.2761244773864746,-2.38891524477306,2.38891524477306,2026-01-02
2026-01-05,2026-01-09,TSLA,1.5842222305508802,0.22189617156982422,1.362326058981056,1.362326058981056,2026-01-02
2026-01-05,2026-01-09,TSM,1.2577890915479673,0.800478458404541,0.45731063314342624,0.45731063314342624,2026-01-02
2026-01-05,2026-01-09,XOM,1.5980424460566134,0.6436586380004883,0.9543838080561251,0.9543838080561251,2026-01-02
2026-01-12,2026-01-16,AAPL,-1.4805090836184198,0.43065547943115234,-1.9111645630495722,1.9111645630495722,2026-01-09
2026-01-12,2026-01-16,AMD,14.10641527804577,-0.4361569881439209,14.54257226618969,14.54257226618969,2026-01-09
2026-01-12,2026-01-16,AVGO,1.9537902456807865,0.15534162521362305,1.7984486204671635,1.7984486204671635,2026-01-09
2026-01-12,2026-01-16,GOOGL,0.4352170447408543,2.544558048248291,-2.1093410035074367,2.1093410035074367,2026-01-09
2026-01-12,2026-01-16,LLY,-2.365643009662688,2.3530006408691406,-4.7186436505318285,4.7186436505318285,2026-01-09
2026-01-12,2026-01-16,META,-5.024040315017142,-0.583958625793457,-4.440081689223685,4.440081689223685,2026-01-09
2026-01-12,2026-01-16,MSFT,-4.051914012100699,-0.5191028118133545,-3.5328112002873446,3.5328112002873446,2026-01-09
2026-01-12,2026-01-16,MU,5.117506693766294,5.4381608963012695,-0.3206542025349757,0.3206542025349757,2026-01-09
2026-01-12,2026-01-16,NVDA,0.7410987302089111,0.3180265426635742,0.42307218754533693,0.42307218754533693,2026-01-09
2026-01-12,2026-01-16,TSLA,-1.6876046832250524,0.42438507080078125,-2.1119897540258337,2.1119897540258337,2026-01-09
2026-01-12,2026-01-16,TSM,5.799829660562095,0.8314728736877441,4.968356786874351,4.968356786874351,2026-01-09
2026-01-12,2026-01-16,XOM,4.237219126422387,0.931704044342041,3.305515082080346,3.305515082080346,2026-01-09
