week_start,week_end,symbol,actual_weekly_pct,pred_pct,pp_error_actual_minus_pred,abs_pp,context_end
2026-02-09,2026-02-13,MU,4.299577165809376,3.8480043411254883,0.45157282468388793,0.45157282468388793,2026-02-06
2026-02-09,2026-02-13,NVDA,-1.4023008749052712,-0.5508005619049072,-0.851500313000364,0.851500313000364,2026-02-06
2026-02-09,2026-02-13,TSLA,1.5397381030360258,-0.6144523620605469,2.1541904650965726,2.1541904650965726,2026-02-06
2026-02-09,2026-02-13,TSM,5.019343254031949,1.4371871948242188,3.5821560592077306,3.5821560592077306,2026-02-06
2026-02-09,2026-02-13,XOM,-0.4025535667431579,1.976180076599121,-2.378733643342279,2.378733643342279,2026-02-06
2026-02-23,2026-02-27,AAPL,-0.15118070783299853,-0.1889944076538086,0.037813699820810065,0.037813699820810065,2026-02-20
2026-02-23,2026-02-27,AMD,0.029983921665177604,-0.07899999618530273,0.10898391785048034,0.10898391785048034,2026-02-20
2026-02-23,2026-02-27,AVGO,-3.9380749568244777,-0.134199857711792,-3.8038750991126857,3.8038750991126857,2026-02-20
2026-02-23,2026-02-27,GOOGL,-1.022287481234152,0.44711828231811523,-1.4694057635522673,1.4694057635522673,2026-02-20
2026-02-23,2026-02-27,LLY,4.206946854094595,-0.35846829414367676,4.565415148238272,4.565415148238272,2026-02-20
2026-02-23,2026-02-27,META,-1.1408322568291385,0.8639931678771973,-2.0048254247063357,2.0048254247063357,2026-02-20
2026-02-23,2026-02-27,MSFT,-1.1303327109661865,-1.3927876949310303,0.2624549839648438,0.2624549839648438,2026-02-20
2026-02-23,2026-02-27,MU,-3.6901272426948184,6.310558319091797,-10.000685561786614,10.000685561786614,2026-02-20
2026-02-23,2026-02-27,NVDA,-6.653674215300187,0.5323171615600586,-7.185991376860246,7.185991376860246,2026-02-20
2026-02-23,2026-02-27,TSLA,-2.260695787726552,0.4758119583129883,-2.7365077460395404,2.7365077460395404,2026-02-20
2026-02-23,2026-02-27,TSM,1.0902946872615171,2.5506973266601562,-1.4604026393986391,1.4604026393986391,2026-02-20
2026-02-23,2026-02-27,XOM,3.5442702770017265,1.9620180130004883,1.5822522640012382,1.5822522640012382,2026-02-20
2026-03-02,2026-03-06,AAPL,-2.543720723374532,-0.5464494228363037,-1.997271300538228,1.997271300538228,2026-02-27
2026-03-02,2026-03-06,AMD,-3.885926665596129,-0.7015109062194824,-3.1844157593766464,3.1844157593766464,2026-02-27
2026-03-02,2026-03-06,AVGO,3.420442375494881,-1.5121102333068848,4.932552608801766,4.932552608801766,2026-02-27
2026-03-02,2026-03-06,GOOGL,-4.246863079683227,-0.05633234977722168,-4.190530729906006,4.190530729906006,2026-02-27
2026-03-02,2026-03-06,LLY,-5.861269947140279,-0.0018715858459472656,-5.859398361294332,5.859398361294332,2026-02-27
2026-03-02,2026-03-06,META,-0.5122045360445804,0.1342296600341797,-0.6464341960787601,0.6464341960787601,2026-02-27
2026-03-02,2026-03-06,MSFT,4.1299591648468414,-1.7348051071166992,5.864764271963541,5.864764271963541,2026-02-27
2026-03-02,2026-03-06,MU,-10.202004952436772,4.681026935577393,-14.883031888014164,14.883031888014164,2026-02-27
2026-03-02,2026-03-06,NVDA,0.3555532897635105,-0.08609294891357422,0.44164623867708475,0.44164623867708475,2026-02-27
2026-03-02,2026-03-06,TSLA,-1.4359888298585477,-0.5091369152069092,-0.9268519146516385,0.9268519146516385,2026-02-27
2026-03-02,2026-03-06,TSM,-9.527997544776113,2.265024185180664,-11.793021729956777,11.793021729956777,2026-02-27
2026-03-02,2026-03-06,XOM,-0.8458972368083906,2.293229103088379,-3.1391263398967695,3.1391263398967695,2026-02-27
2026-03-09,2026-03-13,AAPL,-2.850926971762635,-0.6084322929382324,-2.2424946788244027,2.2424946788244027,2026-03-06
2026-03-09,2026-03-13,AMD,0.4988862185764331,-1.0798394680023193,1.5787256865787525,1.5787256865787525,2026-03-06
2026-03-09,2026-03-13,AVGO,-2.517552362512776,-1.5525758266448975,-0.9649765358678786,0.9649765358678786,2026-03-06
2026-03-09,2026-03-13,GOOGL,1.2595504167236093,-0.38811564445495605,1.6476660611785654,1.6476660611785654,2026-03-06
2026-03-09,2026-03-13,LLY,-0.5301263123809519,-0.013363361358642578,-0.5167629510223093,0.5167629510223093,2026-03-06
2026-03-09,2026-03-13,META,-4.830500277036731,-0.24006366729736328,-4.590436609739368,4.590436609739368,2026-03-06
2026-03-09,2026-03-13,MSFT,-3.279050259756855,-1.4760255813598633,-1.8030246783969917,1.8030246783969917,2026-03-06
2026-03-09,2026-03-13,MU,15.076969735429158,3.5207629203796387,11.556206815049519,11.556206815049519,2026-03-06
2026-03-09,2026-03-13,NVDA,1.3665462690880759,-0.31342506408691406,1.67997133317499,1.67997133317499,2026-03-06
2026-03-09,2026-03-13,TSLA,-1.3938947460890194,-0.8093953132629395,-0.58449943282608,0.58449943282608,2026-03-06
2026-03-09,2026-03-13,TSM,-0.171152015336129,1.0112643241882324,-1.1824163395243614,1.1824163395243614,2026-03-06
2026-03-09,2026-03-13,XOM,3.247131926005009,2.267634868621826,0.9794970573831829,0.9794970573831829,2026-03-06
2026-03-16,2026-03-20,AAPL,-0.8515871044317946,-0.7316827774047852,-0.11990432702700948,0.11990432702700948,2026-03-13
2026-03-16,2026-03-20,AMD,4.105694434285878,-0.5143225193023682,4.620016953588246,4.620016953588246,2026-03-13
2026-03-16,2026-03-20,AVGO,-3.616213609403618,-0.3994405269622803,-3.2167730824413376,3.2167730824413376,2026-03-13
2026-03-16,2026-03-20,GOOGL,-0.4234480562610554,-0.1353919506072998,-0.2880561056537556,0.2880561056537556,2026-03-13
2026-03-16,2026-03-20,LLY,-7.956714533136655,-0.579911470413208,-7.376803062723447,7.376803062723447,2026-03-13
2026-03-16,2026-03-20,META,-3.267023204815489,-0.4061400890350342,-2.860883115780455,2.860883115780455,2026-03-13
2026-03-16,2026-03-20,MSFT,-3.458473795464101,-1.4747023582458496,-1.9837714372182513,1.9837714372182513,2026-03-13
2026-03-16,2026-03-20,MU,-0.7579872220489059,5.0804853439331055,-5.838472565982011,5.838472565982011,2026-03-13
2026-03-16,2026-03-20,NVDA,-4.18862860014303,0.22830963134765625,-4.416938231490686,4.416938231490686,2026-03-13
2026-03-16,2026-03-20,TSLA,-5.940700415840983,-1.5701472759246826,-4.3705531399163,4.3705531399163,2026-03-13
2026-03-16,2026-03-20,TSM,-2.6809752563247358,1.4054179191589355,-4.086393175483671,4.086393175483671,2026-03-13
2026-03-16,2026-03-20,XOM,2.2738939039122386,2.4106264114379883,-0.13673250752574972,0.13673250752574972,2026-03-13
2026-03-23,2026-03-27,AAPL,0.3266250819193184,-0.7077455520629883,1.0343706339823067,1.0343706339823067,2026-03-20
2026-03-23,2026-03-27,AMD,0.32782181299693125,-0.4731118679046631,0.8009336809015943,0.8009336809015943,2026-03-20
2026-03-23,2026-03-27,AVGO,-3.1657649610920546,-0.7476449012756348,-2.41812005981642,2.41812005981642,2026-03-20
2026-03-23,2026-03-27,GOOGL,-8.85714407379049,-0.21483898162841797,-8.642305092162072,8.642305092162072,2026-03-20
2026-03-23,2026-03-27,LLY,-3.1388575702542165,-1.373070478439331,-1.7657870918148855,1.7657870918148855,2026-03-20
2026-03-23,2026-03-27,META,-11.444261953781032,-0.8573710918426514,-10.58689086193838,10.58689086193838,2026-03-20
2026-03-23,2026-03-27,MSFT,-6.572919167376057,-1.9350767135620117,-4.637842453814045,4.637842453814045,2026-03-20
2026-03-23,2026-03-27,MU,-15.530856851196384,3.6839842796325684,-19.21484113082895,19.21484113082895,2026-03-20
2026-03-23,2026-03-27,NVDA,-2.999416773199859,-0.4736661911010742,-2.5257505820987847,2.5257505820987847,2026-03-20
2026-03-23,2026-03-27,TSLA,-1.6659433158946801,-2.2993266582489014,0.6333833423542212,0.6333833423542212,2026-03-20
2026-03-23,2026-03-27,TSM,-0.7593245274428506,1.0145187377929688,-1.7738432652358194,1.7738432652358194,2026-03-20
2026-03-23,2026-03-27,XOM,7.089627014488453,2.5740504264831543,4.515576588005299,4.515576588005299,2026-03-20
2026-04-06,2026-04-10,AAPL,1.78181183573336,-0.17843842506408691,1.960250260797447,1.960250260797447,2026-04-02
2026-04-06,2026-04-10,AMD,12.66206587868175,0.19693374633789062,12.465132132343859,12.465132132343859,2026-04-02
2026-04-06,2026-04-10,AVGO,18.12112612050596,-0.6922245025634766,18.813350623069436,18.813350623069436,2026-04-02
2026-04-06,2026-04-10,GOOGL,7.259019514556209,-0.47513246536254883,7.7341519799187575,7.7341519799187575,2026-04-02
2026-04-06,2026-04-10,LLY,0.4157798950624514,-1.0197341442108154,1.4355140392732668,1.4355140392732668,2026-04-02
2026-04-06,2026-04-10,META,9.643832688072296,-1.1100232601165771,10.753855948188873,10.753855948188873,2026-04-02
2026-04-06,2026-04-10,MSFT,-0.6935137356479548,-2.0058810710906982,1.3123673354427434,1.3123673354427434,2026-04-02
2026-04-06,2026-04-10,MU,14.839997693516317,0.6233572959899902,14.216640397526326,14.216640397526326,2026-04-02
2026-04-06,2026-04-10,NVDA,6.336324218861233,-0.4066646099090576,6.742988828770291,6.742988828770291,2026-04-02
2026-04-06,2026-04-10,TSLA,-3.2280385615445994,-1.4706194400787354,-1.757419121465864,1.757419121465864,2026-04-02
2026-04-06,2026-04-10,TSM,9.308635194424886,0.337982177734375,8.97065301669051,8.97065301669051,2026-04-02
2026-04-06,2026-04-10,XOM,-5.090551876463545,2.4239063262939453,-7.51445820275749,7.51445820275749,2026-04-02
2026-04-13,2026-04-17,AAPL,3.7430895227164918,0.011777877807617188,3.7313116449088746,3.7313116449088746,2026-04-10
2026-04-13,2026-04-17,AMD,13.610031944198543,0.9407162666320801,12.669315677566463,12.669315677566463,2026-04-10
2026-04-13,2026-04-17,AVGO,9.417311775407722,0.4363894462585449,8.980922329149177,8.980922329149177,2026-04-10
2026-04-13,2026-04-17,GOOGL,7.703947545626311,-0.44544339179992676,8.149390937426237,8.149390937426237,2026-04-10
2026-04-13,2026-04-17,LLY,-1.3241446554102865,-1.0866403579711914,-0.23750429743909507,0.23750429743909507,2026-04-10
2026-04-13,2026-04-17,META,9.317944274337076,0.03578662872314453,9.282157645613932,9.282157645613932,2026-04-10
2026-04-13,2026-04-17,MSFT,13.999518459650151,-1.9286394119262695,15.92815787157642,15.92815787157642,2026-04-10
2026-04-13,2026-04-17,MU,8.198010244311128,1.9208431243896484,6.277167119921479,6.277167119921479,2026-04-10
2026-04-13,2026-04-17,NVDA,6.918299027281538,0.16851425170898438,6.749784775572554,6.749784775572554,2026-04-10
2026-04-13,2026-04-17,TSLA,14.80727356430085,-2.003377676010132,16.810651240310982,16.810651240310982,2026-04-10
2026-04-13,2026-04-17,TSM,-0.02698491685605431,0.9882569313049316,-1.015241848160986,1.015241848160986,2026-04-10
2026-04-13,2026-04-17,XOM,-3.9800618215598993,1.6043782234191895,-5.584440044979089,5.584440044979089,2026-04-10
2026-04-20,2026-04-24,AAPL,0.3071407832298867,0.7590532302856445,-0.45191244705575784,0.45191244705575784,2026-04-17
2026-04-20,2026-04-24,AMD,24.936233074962356,0.9785056114196777,23.95772746354268,23.95772746354268,2026-04-17
2026-04-20,2026-04-24,AVGO,3.98976752097715,1.8280386924743652,2.1617288285027847,2.1617288285027847,2026-04-17
2026-04-20,2026-04-24,GOOGL,0.7960668692954975,0.3603219985961914,0.4357448706993061,0.4357448706993061,2026-04-17
2026-04-20,2026-04-24,LLY,-4.646020728895484,-1.2098491191864014,-3.436171609709082,3.436171609709082,2026-04-17
2026-04-20,2026-04-24,META,-1.9635405904848913,1.0213136672973633,-2.9848542577822545,2.9848542577822545,2026-04-17
2026-04-20,2026-04-24,MSFT,0.4328358133541821,-0.373607873916626,0.8064436872708081,0.8064436872708081,2026-04-17
2026-04-20,2026-04-24,MU,9.152436597916779,1.3923048973083496,7.760131700608429,7.760131700608429,2026-04-17
2026-04-20,2026-04-24,NVDA,3.267558427212802,0.8386850357055664,2.428873391507236,2.428873391507236,2026-04-17
2026-04-20,2026-04-24,TSLA,-6.070592486804038,-0.5711793899536133,-5.499413096850425,5.499413096850425,2026-04-17
2026-04-20,2026-04-24,TSM,8.626178530385452,1.1151671409606934,7.511011389424759,7.511011389424759,2026-04-17
2026-04-20,2026-04-24,XOM,1.6866984290657916,0.805819034576416,0.8808793944893756,0.8808793944893756,2026-04-17
2026-04-27,2026-05-01,AAPL,3.349818184765896,0.49303770065307617,2.8567804841128197,2.8567804841128197,2026-04-24
2026-04-27,2026-05-01,AMD,3.6600474614544742,2.770841121673584,0.8892063397808903,0.8892063397808903,2026-04-24
2026-04-27,2026-05-01,AVGO,-0.35008301450949464,2.0473122596740723,-2.397395274183567,2.397395274183567,2026-04-24
2026-04-27,2026-05-01,GOOGL,11.98896901180908,0.2358555793762207,11.75311343243286,11.75311343243286,2026-04-24
2026-04-27,2026-05-01,LLY,8.978912297420937,-1.1680185794830322,10.14693087690397,10.14693087690397,2026-04-24
2026-04-27,2026-05-01,META,-9.81882678107131,0.12331008911132812,-9.942136870182638,9.942136870182638,2026-04-24
2026-04-27,2026-05-01,MSFT,-2.3974360116913007,-1.0052204132080078,-1.392215598483293,1.392215598483293,2026-04-24
2026-04-27,2026-05-01,MU,9.15808114031249,1.1817097663879395,7.97637137392455,7.97637137392455,2026-04-24
2026-04-27,2026-05-01,NVDA,-4.715036790114091,0.7418394088745117,-5.456876198988603,5.456876198988603,2026-04-24
2026-04-27,2026-05-01,TSLA,3.8586287542583086,-1.0911345481872559,4.9497633024455645,4.9497633024455645,2026-04-24
2026-04-27,2026-05-01,TSM,-1.1901749562797104,1.406562328338623,-2.5967372846183334,2.5967372846183334,2026-04-24
2026-04-27,2026-05-01,XOM,2.5787363128429774,0.6989598274230957,1.8797764854198817,1.8797764854198817,2026-04-24
2026-05-04,2026-05-08,AAPL,4.704787601414795,0.13707876205444336,4.5677088393603515,4.5677088393603515,2026-05-01
2026-05-04,2026-05-08,AMD,26.25228591924531,5.09263277053833,21.15965314870698,21.15965314870698,2026-05-01
2026-05-04,2026-05-08,AVGO,2.0698825593359116,2.69010066986084,-0.6202181105249283,0.6202181105249283,2026-05-01
2026-05-04,2026-05-08,GOOGL,3.917650251734983,1.267683506011963,2.6499667457230203,2.6499667457230203,2026-05-01
2026-05-04,2026-05-08,LLY,-1.5446425024483235,-1.1073946952819824,-0.43724780716634104,0.43724780716634104,2026-05-01
2026-05-04,2026-05-08,META,0.14455932366530533,-0.7357597351074219,0.8803190587727272,0.8803190587727272,2026-05-01
2026-05-04,2026-05-08,MSFT,0.16407505833788694,0.03896951675415039,0.12510554158373655,0.12510554158373655,2026-05-01
2026-05-04,2026-05-08,MU,37.73445109730111,3.0991077423095703,34.63534335499154,34.63534335499154,2026-05-01
2026-05-04,2026-05-08,NVDA,8.440413332114382,1.136791706085205,7.303621626029177,7.303621626029177,2026-05-01
2026-05-04,2026-05-08,TSLA,9.60288574688104,-0.27518272399902344,9.878068470880063,9.878068470880063,2026-05-01
2026-05-04,2026-05-08,TSM,3.5230162634811935,1.7253994941711426,1.7976167693100509,1.7976167693100509,2026-05-01
2026-05-04,2026-05-08,XOM,-5.3551506879091715,0.3202676773071289,-5.6754183652163,5.6754183652163,2026-05-01
2026-05-11,2026-05-15,AAPL,2.3557900891743255,0.5543828010559082,1.8014072881184173,1.8014072881184173,2026-05-08
2026-05-11,2026-05-15,AMD,-6.830114055919467,6.588864326477051,-13.418978382396517,13.418978382396517,2026-05-08
2026-05-11,2026-05-15,AVGO,-1.1186040833938926,1.956164836883545,-3.0747689202774375,3.0747689202774375,2026-05-08
2026-05-11,2026-05-15,GOOGL,-1.0029913014239944,2.1747946739196777,-3.177785975343672,3.177785975343672,2026-05-08
2026-05-11,2026-05-15,LLY,5.953921659162642,-0.5228757858276367,6.476797444990279,6.476797444990279,2026-05-08
2026-05-11,2026-05-15,META,0.7545520314115262,-0.7194876670837402,1.4740396984952664,1.4740396984952664,2026-05-08
2026-05-11,2026-05-15,MSFT,1.6380849851925783,0.2505064010620117,1.3875785841305666,1.3875785841305666,2026-05-08
2026-05-11,2026-05-15,MU,-2.965951779766396,5.199229717254639,-8.165181497021035,8.165181497021035,2026-05-08
2026-05-11,2026-05-15,NVDA,4.702607118721525,1.082921028137207,3.6196860905843176,3.6196860905843176,2026-05-08
2026-05-11,2026-05-15,TSLA,-1.4264073262704846,0.04451274871826172,-1.4709200749887463,1.4709200749887463,2026-05-08
2026-05-11,2026-05-15,TSM,-1.7805059032922954,0.8484363555908203,-2.6289422588831157,2.6289422588831157,2026-05-08
2026-05-11,2026-05-15,XOM,9.234274170566593,-0.5739748477935791,9.808249018360172,9.808249018360172,2026-05-08
2026-05-18,2026-05-22,AAPL,2.861138468359803,1.2112736701965332,1.6498647981632697,1.6498647981632697,2026-05-15
2026-05-18,2026-05-22,AMD,10.23579416113325,6.400465965270996,3.835328195862253,3.835328195862253,2026-05-15
2026-05-18,2026-05-22,AVGO,-2.598835280585299,2.0808935165405273,-4.679728797125826,4.679728797125826,2026-05-15
2026-05-18,2026-05-22,GOOGL,-3.4805175666819177,2.3155570030212402,-5.796074569703158,5.796074569703158,2026-05-15
2026-05-18,2026-05-22,LLY,5.978587162318871,-0.11088848114013672,6.089475643459008,6.089475643459008,2026-05-15
2026-05-18,2026-05-22,META,-0.6463329419536534,-0.35566091537475586,-0.29067202657889757,0.29067202657889757,2026-05-15
2026-05-18,2026-05-22,MSFT,-0.7939908032092879,0.5104541778564453,-1.3044449810657333,1.3044449810657333,2026-05-15
2026-05-18,2026-05-22,MU,3.6348118885566327,4.791593551635742,-1.1567816630791095,1.1567816630791095,2026-05-15
2026-05-18,2026-05-22,NVDA,-4.433696595255821,1.5680313110351562,-6.001727906290977,6.001727906290977,2026-05-15
2026-05-18,2026-05-22,TSLA,0.8928617891349688,0.2549886703491211,0.6378731187858477,0.6378731187858477,2026-05-15
2026-05-18,2026-05-22,TSM,0.04203855758388997,1.0123252868652344,-0.9702867292813444,0.9702867292813444,2026-05-15
2026-05-18,2026-05-22,XOM,-1.899696070658874,0.40990114212036133,-2.3095972127792352,2.3095972127792352,2026-05-15
2026-06-01,2026-06-05,AAPL,-1.5125300447446421,1.4752626419067383,-2.9877926866513804,2.9877926866513804,2026-05-29
2026-06-01,2026-06-05,AMD,-9.633786679930967,8.215630054473877,-17.849416734404844,17.849416734404844,2026-05-29
2026-06-01,2026-06-05,AVGO,-13.662506329509927,2.9349684715270996,-16.597474801037027,16.597474801037027,2026-05-29
2026-06-01,2026-06-05,GOOGL,-3.1051158627297903,1.9505858421325684,-5.055701704862359,5.055701704862359,2026-05-29
2026-06-01,2026-06-05,LLY,2.3909542031957276,0.8466601371765137,1.544294066019214,1.544294066019214,2026-05-29
2026-06-01,2026-06-05,META,-6.246543004159777,-0.40568113327026367,-5.840861870889514,5.840861870889514,2026-05-29
2026-06-01,2026-06-05,MSFT,-7.456018464545,0.9135246276855469,-8.369543092230547,8.369543092230547,2026-05-29
2026-06-01,2026-06-05,MU,-11.018536584384652,7.757139205932617,-18.77567579031727,18.77567579031727,2026-05-29
2026-06-01,2026-06-05,NVDA,-2.8606580011333094,1.2396454811096191,-4.1003034822429285,4.1003034822429285,2026-05-29
2026-06-01,2026-06-05,TSLA,-10.277887897079873,0.6402850151062012,-10.918172912186074,10.918172912186074,2026-05-29
2026-06-01,2026-06-05,TSM,-0.7838448282023291,1.3709068298339844,-2.1547516580363135,2.1547516580363135,2026-05-29
2026-06-01,2026-06-05,XOM,3.2080433968969313,-0.22177696228027344,3.4298203591772047,3.4298203591772047,2026-05-29
2026-06-08,2026-06-12,AAPL,-5.274286343537538,1.4037489891052246,-6.678035332642763,6.678035332642763,2026-06-05
2026-06-08,2026-06-12,AMD,9.689523986509908,7.188999652862549,2.500524333647359,2.500524333647359,2026-06-05
2026-06-08,2026-06-12,AVGO,-0.9488511543995659,1.0823726654052734,-2.0312238198048393,2.0312238198048393,2026-06-05
2026-06-08,2026-06-12,GOOGL,-2.401434383314782,1.5303730964660645,-3.9318074797808467,3.9318074797808467,2026-06-05
2026-06-08,2026-06-12,LLY,0.13964363307354954,1.077258586883545,-0.9376149538099954,0.9376149538099954,2026-06-05
2026-06-08,2026-06-12,META,-4.387861641020219,-0.7741689682006836,-3.6136926728195355,3.6136926728195355,2026-06-05
2026-06-08,2026-06-12,MSFT,-6.223155580610696,0.27638673782348633,-6.499542318434182,6.499542318434182,2026-06-05
2026-06-08,2026-06-12,MU,13.610950597417059,6.327414512634277,7.2835360847827815,7.2835360847827815,2026-06-05
2026-06-08,2026-06-12,NVDA,0.043879246812528194,0.8643865585327148,-0.8205073117201866,0.8205073117201866,2026-06-05
2026-06-08,2026-06-12,TSLA,3.9462896869005615,-0.3009796142578125,4.247269301158374,4.247269301158374,2026-06-05
2026-06-08,2026-06-12,TSM,2.109973978063251,1.3741731643676758,0.7358008136955752,0.7358008136955752,2026-06-05
