decision_date,rank_ic,top3_excess,top3_bottom3_spread,ndcg_at_3,prediction_dispersion,mae,mse,arm
2025-03-31,-0.0769230769231,-0.0363424916516,-0.0389695357612,0.550469618475,0.0134741307398,0.114600803315,0.0166005879053,legacy_effective
2025-04-07,-0.440559440559,-0.0612568571074,-0.103989338207,0.282447590219,0.0125223304323,0.106669891659,0.0164997075754,legacy_effective
2025-04-14,0.328671328671,0.0730390197989,0.0867469043555,0.916458604347,0.0111580146389,0.059840088924,0.00478217403632,legacy_effective
2025-04-21,-0.881118881119,-0.048883989978,-0.0990806844385,0.172551818479,0.0149495917626,0.112641589505,0.0158783401344,legacy_effective
2025-04-28,-0.398601398601,-0.0375089549444,-0.0721392864475,0.282447590219,0.00871905996967,0.054478971048,0.00430305221283,legacy_effective
2025-05-05,-0.118881118881,-0.0273967533458,-0.0173185462919,0.423176005439,0.00671770124095,0.0375294719074,0.00238188308542,legacy_effective
2025-05-12,0.0909090909091,-0.0292191292536,-0.012687888774,0.360519958699,0.00663802441668,0.102384645665,0.0130354467955,legacy_effective
2025-05-19,0.307692307692,0.00886662162513,0.0175237971323,0.700154568484,0.00577906947813,0.0327252895937,0.00145097991397,legacy_effective
2025-05-26,0.027972027972,0.00543753043979,0.0145088940192,0.545991351081,0.0111694659952,0.0341074771329,0.00183662269813,legacy_effective
2025-06-02,-0.0629370629371,-0.0572169645559,-0.0524962745084,0.402290656525,0.0118011642995,0.0545432557407,0.00559030903312,legacy_effective
2025-06-09,0.041958041958,-0.0193152946082,-0.0280615083186,0.502239133697,0.00918237252074,0.0353466364132,0.00199601770659,legacy_effective
2025-06-16,0.223776223776,0.0198269534402,0.0516716256249,0.763801375002,0.0103983992648,0.0321598802897,0.00198749313697,legacy_effective
2025-06-23,0.356643356643,-0.00448203039247,0.0124124655895,0.606665878264,0.0112673125316,0.048530962399,0.00338864475484,legacy_effective
2025-06-30,-0.146853146853,0.00596645457275,-0.0244842091075,0.732968731522,0.0158895828164,0.0419484966814,0.0027348674779,legacy_effective
2025-07-07,0.153846153846,0.0149838946045,0.0148907365629,0.731977971743,0.0157049609377,0.0270502616627,0.000981444507395,legacy_effective
2025-07-14,0.300699300699,9.35662579111e-05,0.0388482234197,0.525106002167,0.0145343381046,0.0336717495714,0.00239159655791,legacy_effective
2025-07-21,-0.195804195804,0.0138525450842,0.000185506007733,0.747394293484,0.0192694682204,0.0320371468212,0.00149165182546,legacy_effective
2025-07-28,0.566433566434,0.0246027969832,0.0499991413978,0.863749852174,0.0172673878014,0.0422639695621,0.00240085053841,legacy_effective
2025-08-04,0.104895104895,0.006457810895,0.0621242745169,0.518646215216,0.0148428775855,0.0574504640507,0.00619225098119,legacy_effective
2025-08-11,-0.167832167832,-0.00984919167749,-0.0375761497272,0.590258796745,0.0140806656515,0.023832489519,0.00186243063398,legacy_effective
2025-08-18,-0.657342657343,-0.0246757632303,-0.0657706856817,0.294376404343,0.0123430378498,0.0420567168123,0.00223397038395,legacy_effective
2025-08-25,-0.391608391608,-0.0159888036059,-0.0262707751547,0.261562241305,0.00997925113395,0.0235893641493,0.000849780791654,legacy_effective
2025-09-01,0.013986013986,-0.0315258078621,-0.0222257195338,0.367970505429,0.00807424700686,0.0561282143968,0.00479719123738,legacy_effective
2025-09-08,0.132867132867,-0.00699004793399,0.0178908340399,0.642967548917,0.00951639594914,0.052118493903,0.00516412582677,legacy_effective
2025-09-15,0.118881118881,-0.00241639901895,0.0113896166305,0.519636974995,0.0106960784017,0.0253916818403,0.0010664279164,legacy_effective
2025-09-22,0.0699300699301,-0.00733177509566,-0.00566763740137,0.50770816087,0.0104147059801,0.0307792111434,0.00137483881043,legacy_effective
2025-09-29,-0.0979020979021,0.019203733791,0.0133893464771,0.481353784784,0.0102517924561,0.0540345630652,0.00581256598916,legacy_effective
2025-10-06,-0.629370629371,-0.0352499453808,-0.021625663033,0.460468435871,0.0121023063265,0.064466579101,0.00941733076061,legacy_effective
2025-10-13,0.804195804196,0.0465682257896,0.0754097545975,0.958229302173,0.012330767393,0.0351444842075,0.00175943762665,legacy_effective
2025-10-20,0.0769230769231,0.0216983517265,0.0256692668467,0.79661553804,0.0161368916519,0.0241896524753,0.000790323123224,legacy_effective
2025-10-27,0.377622377622,0.00813155057077,0.0763029104498,0.564895180437,0.0179156348418,0.0359656031994,0.00239075078915,legacy_effective
2025-11-03,0.041958041958,0.010288046714,0.00776532391067,0.652914843485,0.0187709832055,0.0525539779897,0.00386298795529,legacy_effective
2025-11-10,0.293706293706,0.0321786375516,0.0405474078165,0.77374866957,0.0184380492834,0.0305644603139,0.00159792517789,legacy_effective
2025-11-17,-0.0629370629371,-0.061106541194,-0.0478156028625,0.339634609785,0.0203265367516,0.0686437672729,0.0097094786768,legacy_effective
2025-11-24,0.195804195804,0.00940796694863,0.031151154274,0.700154568484,0.0176891859148,0.0541320573689,0.00451155413507,legacy_effective
2025-12-01,-0.391608391608,-0.021532764327,-0.035332555334,0.423176005439,0.0181686230707,0.0337613180159,0.00174704875708,legacy_effective
2025-12-08,0.41958041958,0.0157837907978,0.0313349600218,0.779217696743,0.0142797911709,0.0326376054613,0.00166966537756,legacy_effective
2025-12-15,0.244755244755,0.0382651050481,0.0283770158684,0.868228119569,0.0136892638241,0.0323449181305,0.00132834444471,legacy_effective
2025-12-22,0.202797202797,0.020992813087,0.0297458361895,0.75833234783,0.0167152636811,0.0261768422325,0.00103956832142,legacy_effective
2024-01-08,0.482517482517,0.00320268319198,0.0513292970065,0.691198033695,0.00884112332872,0.0436296457789,0.00254119880676,stride_only_fixed
2024-01-15,0.762237762238,0.0674421657276,0.131244760928,0.952760275,0.0116878264002,0.0499481443181,0.00381526626459,stride_only_fixed
2024-01-22,-0.188811188811,0.00439958237843,0.0240981475973,0.512186428265,0.0152463264983,0.0303025855323,0.00232896109607,stride_only_fixed
2024-01-29,0.0769230769231,0.0128155638695,0.0404058714892,0.686719766301,0.0158347083923,0.0485784410061,0.00440153719219,stride_only_fixed
2024-02-05,-0.153846153846,-0.0225898423389,0.000347284909439,0.303332939132,0.0159467763172,0.0462997188791,0.00349268032629,stride_only_fixed
2024-02-12,-0.041958041958,0.0195824267163,-0.000405889503841,0.691198033695,0.0147410970247,0.0465311670233,0.00255702389167,stride_only_fixed
2024-02-19,0.363636363636,0.015253009745,0.0414830095385,0.749375813041,0.0150443266976,0.0276167885942,0.00184533904701,stride_only_fixed
2024-02-26,0.454545454545,0.0357311468173,0.0568231507559,0.769270402175,0.017509113088,0.0371144724298,0.00282827439142,stride_only_fixed
2024-03-04,0.475524475524,0.0375115428734,0.0849935161937,0.816510127175,0.0204469460453,0.0440821802749,0.00315752554309,stride_only_fixed
2024-03-11,-0.300699300699,-0.0181830161969,-0.0349837217164,0.513177188043,0.0223373998553,0.0551189664911,0.00401407172736,stride_only_fixed
2024-03-18,0.0559440559441,-0.0245628287866,-0.0146581215332,0.649427335869,0.0213059488908,0.0487106082711,0.00474855749218,stride_only_fixed
2024-03-25,-0.461538461538,-0.0342554742472,-0.0381988955946,0.240676892392,0.0219028062301,0.0401848417215,0.00276368356226,stride_only_fixed
2024-04-01,0.391608391608,0.0275062166143,0.0569687293987,0.665834417387,0.0205472706383,0.0285945697884,0.00158113680653,stride_only_fixed
2024-04-08,-0.48951048951,-0.010974123177,-0.0495087068572,0.460468435871,0.0197035092588,0.0406751479022,0.00196021594596,stride_only_fixed
2024-04-15,-0.132867132867,-0.0286607949483,-0.00568435266872,0.329687315218,0.016450440287,0.0948970356951,0.0112683484516,stride_only_fixed
2024-04-22,-0.20979020979,-0.0104270411713,-0.0318168420366,0.673800192398,0.0152319872506,0.0784259492446,0.00848795107404,stride_only_fixed
2024-04-29,-0.195804195804,0.00476484444079,-0.0274171007013,0.674790952176,0.0124575391835,0.0349840554773,0.00205723178535,stride_only_fixed
2024-05-06,0.342657342657,0.00611561861825,0.00525391603636,0.69567630109,0.010782209848,0.0272501031533,0.00116936705375,stride_only_fixed
2024-05-13,-0.293706293706,-0.00389056929076,-0.0294684741079,0.55494788587,0.0125358235635,0.0272479043728,0.00145478436769,stride_only_fixed
2024-05-20,0.0909090909091,0.00257060088302,0.0158013469607,0.658383870658,0.0117534612967,0.0324342056029,0.00237920086647,stride_only_fixed
2024-05-27,0.258741258741,0.02373753054,0.0314694938101,0.7339594913,0.0130948035909,0.0286990436202,0.00130520102891,stride_only_fixed
2024-06-03,0.125874125874,0.0196854434281,0.0136598400789,0.690207273917,0.0120210163766,0.0380854386458,0.00213200293893,stride_only_fixed
2024-06-10,0.65034965035,0.0139114688347,0.0554323899912,0.791146510867,0.0111888353286,0.0511237213263,0.00565750891275,stride_only_fixed
2024-06-17,-0.657342657343,-0.0547148891609,-0.0797302856426,0.276978563046,0.0139192870366,0.0402213521966,0.00327862684099,stride_only_fixed
2024-06-24,-0.545454545455,-0.0247288480966,-0.0394215504858,0.298854671737,0.0103290100763,0.0310101483495,0.00159754748991,stride_only_fixed
2024-07-01,0.216783216783,-0.000117893795355,0.022434979425,0.571354967388,0.0105236135655,0.0595097739624,0.00821942001822,stride_only_fixed
2024-07-08,0.0979020979021,0.00897553879055,0.0176614348668,0.71109262283,0.0120853856045,0.0280592494306,0.00135438222754,stride_only_fixed
2024-07-15,-0.0979020979021,0.0198934952264,-0.0317083689476,0.737446998916,0.013265010141,0.0924998146205,0.0107411790752,stride_only_fixed
2024-07-22,-0.34965034965,-0.00938601858057,-0.0206143133131,0.36697974565,0.0146966569259,0.0572273721077,0.0041030078719,stride_only_fixed
2024-07-29,0.0769230769231,0.00305273452992,0.0374620876007,0.603178370648,0.00996694633745,0.0511468227942,0.00437527279444,stride_only_fixed
2024-08-05,-0.174825174825,-0.0463469043312,-0.0254691716163,0.240676892392,0.0107385380475,0.0416428841159,0.00277830626701,stride_only_fixed
2024-08-12,0.0979020979021,0.0213265856162,0.00306424914553,0.67130344456,0.0111721432725,0.0659660083688,0.00825405552214,stride_only_fixed
2024-08-19,0.328671328671,0.00917371980819,0.0112882947356,0.769270402175,0.0113645101652,0.0193510424486,0.000546190743273,stride_only_fixed
2024-08-26,0.167832167832,0.00537462462362,0.0264248682837,0.528593509783,0.0114191358102,0.0270263126222,0.00133707775522,stride_only_fixed
2024-09-02,0.342657342657,0.00658425574875,0.0339644105439,0.732968731522,0.0121851236591,0.0629657933087,0.00532744000224,stride_only_fixed
2024-09-09,-0.405594405594,-0.0380920278668,-0.0369131609936,0.449530381525,0.0133561809314,0.0864649596583,0.0116856939586,stride_only_fixed
2024-09-16,0.517482517483,0.0141573223341,0.0312669965957,0.754844840214,0.0143762827387,0.0265890120271,0.000977098577211,stride_only_fixed
2024-09-23,-0.0839160839161,0.00776557265363,-0.0393832627387,0.769270402175,0.0131125508856,0.042409758489,0.0051707688479,stride_only_fixed
2024-09-30,0.363636363636,-0.0101481268089,0.0213286938768,0.595727823918,0.00748002187094,0.0310446773449,0.00126682314013,stride_only_fixed
2024-10-07,-0.0769230769231,-0.00345558603967,-0.00567770961994,0.465937463044,0.00844244170753,0.04070673501,0.00299328787348,stride_only_fixed
2024-10-14,-0.251748251748,-0.00431386238921,-0.0206172813557,0.44505211413,0.00886236100368,0.0307769420226,0.0013094263737,stride_only_fixed
2024-10-21,-0.20979020979,-0.0035045074841,-0.0738686128238,0.675781711955,0.00811333148059,0.0383539317253,0.00463345884537,stride_only_fixed
2024-10-28,-0.363636363636,-0.0121336670061,-0.0423077040123,0.465937463044,0.00836030609461,0.061913419477,0.00451450695662,stride_only_fixed
2024-11-04,0.622377622378,0.0682767589479,0.108194350923,0.85927158478,0.00788667998553,0.0642920650171,0.00870417900599,stride_only_fixed
2024-11-11,0.111888111888,0.0175611489239,0.00409931939651,0.790155751089,0.0111417812545,0.0640052264822,0.0057781301518,stride_only_fixed
2024-11-18,-0.027972027972,0.0216305527634,0.00918424750625,0.768279642397,0.0137571293502,0.026438252692,0.00116573646354,stride_only_fixed
2024-11-25,-0.552447552448,-0.0148404471338,-0.0420501161612,0.371458013045,0.0151378439244,0.0383781147844,0.00184152507422,stride_only_fixed
2024-12-02,0.447552447552,0.0357030520969,0.0534193550052,0.815519367396,0.0115186846956,0.0482053458518,0.00333539448635,stride_only_fixed
2024-12-09,0.335664335664,-0.00409367745504,0.070527903624,0.637498521744,0.0141289377131,0.055889811452,0.00711589485362,stride_only_fixed
2024-12-16,0.258741258741,0.0158457507562,0.0294478381185,0.675781711955,0.0174941464812,0.0434152639948,0.00312953151714,stride_only_fixed
2024-12-23,0.104895104895,0.0156598404321,0.0258058819079,0.608647397821,0.0184994077911,0.0260992937431,0.000996588992254,stride_only_fixed
2024-12-30,-0.230769230769,-0.0396110645579,-0.0240334065357,0.293385644564,0.0190468047792,0.0533670410402,0.00414675535905,stride_only_fixed
2025-01-06,-0.335664335664,-0.00223234571266,-0.0220064529805,0.549478858697,0.0185423392692,0.0409697830457,0.00220490014843,stride_only_fixed
2025-01-13,0.174825174825,0.0323157955356,0.0504635038457,0.890104228261,0.0198122748958,0.0375689921649,0.00213348395334,stride_only_fixed
2025-01-20,-0.27972027972,-0.0398398693865,-0.0934234699583,0.381405307612,0.0210738374211,0.0810363914639,0.00993051032694,stride_only_fixed
2025-01-27,0.027972027972,0.00563182437102,-0.0137808573286,0.601196851091,0.0162648203245,0.0652071299844,0.00626002362184,stride_only_fixed
2025-02-03,-0.300699300699,-0.010605350136,-0.0246060947383,0.461459195649,0.0163580938865,0.0528599974524,0.00464328822835,stride_only_fixed
2025-02-10,-0.496503496503,-0.00600395413809,-0.0492581056044,0.560416913043,0.0129348082464,0.037842693714,0.00244940113974,stride_only_fixed
2025-02-17,-0.398601398601,-0.0157629790942,-0.0263210907961,0.345103636958,0.0122682600298,0.0550126877866,0.00457572383878,stride_only_fixed
2025-02-24,0.230769230769,0.0302973674796,0.0357866693619,0.654896363042,0.0115301834341,0.0616406856048,0.00510571247207,stride_only_fixed
2025-03-03,-0.0839160839161,-0.0150943370115,0.0184405667504,0.371458013045,0.0121704121955,0.0400849095525,0.00262293783094,stride_only_fixed
2025-03-10,-0.27972027972,-0.0195172188601,-0.0425317933608,0.491301079351,0.0122414682779,0.0445846147781,0.00326287648726,stride_only_fixed
2025-03-17,-0.20979020979,-0.00130167424731,-0.0233076712241,0.728490464127,0.0125723898362,0.0301474676189,0.00127938862562,stride_only_fixed
2025-03-24,0.013986013986,0.0126346921681,-0.0213469098889,0.759323107608,0.0133174355557,0.0472800515936,0.00321592813592,stride_only_fixed
2025-03-31,-0.0769230769231,-0.0363424916516,-0.0389695357612,0.550469618475,0.013628796826,0.114425653633,0.0165681318057,stride_only_fixed
2025-04-07,-0.447552447552,-0.0612568571074,-0.103989338207,0.282447590219,0.0125662312544,0.106701026577,0.0165200475291,stride_only_fixed
2025-04-14,0.328671328671,0.0730390197989,0.0867469043555,0.916458604347,0.0110882413923,0.0599876510941,0.00480309895289,stride_only_fixed
2025-04-21,-0.881118881119,-0.048883989978,-0.0990806844385,0.172551818479,0.0149538287252,0.112480721798,0.0158442567549,stride_only_fixed
2025-04-28,-0.405594405594,-0.0375089549444,-0.0721392864475,0.282447590219,0.00862699295063,0.0546774651905,0.00432754317244,stride_only_fixed
2025-05-05,-0.0769230769231,-0.0273967533458,-0.0173185462919,0.423176005439,0.00675444092584,0.037385225538,0.00237197733412,stride_only_fixed
2025-05-12,0.0909090909091,-0.0292191292536,-0.012687888774,0.360519958699,0.00664044733228,0.102934180713,0.0131646622742,stride_only_fixed
2025-05-19,0.307692307692,0.00886662162513,0.0175237971323,0.700154568484,0.00585186886771,0.0329495646809,0.0014680376626,stride_only_fixed
2025-05-26,0.027972027972,0.00543753043979,0.0145088940192,0.545991351081,0.0111893588857,0.0343839244717,0.00185867090701,stride_only_fixed
2025-06-02,-0.0629370629371,-0.0572169645559,-0.0524962745084,0.402290656525,0.0118449046856,0.0547515462563,0.0056188598478,stride_only_fixed
2025-06-09,0.00699300699301,-0.0193152946082,-0.0280615083186,0.502239133697,0.00933693883794,0.0353420588969,0.00197397844506,stride_only_fixed
2025-06-16,0.223776223776,0.0198269534402,0.0516716256249,0.763801375002,0.0102857042231,0.0323490195096,0.00200945823146,stride_only_fixed
2025-06-23,0.356643356643,-0.00448203039247,0.0124124655895,0.606665878264,0.0112876950353,0.0485332819784,0.00339081056229,stride_only_fixed
2025-06-30,-0.146853146853,0.00596645457275,-0.0244842091075,0.732968731522,0.0159716080022,0.0423980724412,0.00278096180824,stride_only_fixed
2025-07-07,0.153846153846,0.0149838946045,0.0148907365629,0.731977971743,0.0157195506277,0.027140943616,0.000987445437645,stride_only_fixed
2025-07-14,0.300699300699,9.35662579111e-05,0.0388482234197,0.525106002167,0.0146026832986,0.0337176923513,0.00239195492769,stride_only_fixed
2025-07-21,-0.195804195804,0.0138525450842,0.000185506007733,0.747394293484,0.0192946232106,0.0320544435316,0.00149807668999,stride_only_fixed
2025-07-28,0.566433566434,0.0246027969832,0.0499991413978,0.863749852174,0.0173462139897,0.0421759485526,0.00239172429362,stride_only_fixed
2025-08-04,0.104895104895,0.006457810895,0.0621242745169,0.518646215216,0.0147750741247,0.0574418423716,0.00619164472087,stride_only_fixed
2025-08-11,-0.167832167832,-0.00984919167749,-0.0375761497272,0.590258796745,0.0141084975422,0.0238642342656,0.00186561234014,stride_only_fixed
2025-08-18,-0.664335664336,-0.0246757632303,-0.0657706856817,0.294376404343,0.0122563072434,0.0419636005853,0.00222519885324,stride_only_fixed
2025-08-25,-0.391608391608,-0.0159888036059,-0.0262707751547,0.261562241305,0.0100136555632,0.0237015450861,0.000854521760971,stride_only_fixed
2025-09-01,0,-0.0315258078621,-0.0222257195338,0.367970505429,0.00806006950916,0.0561664352459,0.00480508065598,stride_only_fixed
2025-09-08,0.132867132867,-0.00699004793399,0.0178908340399,0.642967548917,0.00939424376904,0.0522929078758,0.00519874355015,stride_only_fixed
2025-09-15,0.048951048951,-0.00241639901895,0.0113896166305,0.519636974995,0.010697119702,0.0253294599184,0.00106930540253,stride_only_fixed
2025-09-22,0.104895104895,-0.00733177509566,-0.00566763740137,0.535053296735,0.0103896943886,0.0307046958205,0.00136809523263,stride_only_fixed
2025-09-29,-0.0979020979021,0.019203733791,0.0133893464771,0.481353784784,0.0102198079374,0.0540076029209,0.00579681279887,stride_only_fixed
2025-10-06,-0.629370629371,-0.0352499453808,-0.021625663033,0.460468435871,0.0122105089047,0.0643355221886,0.0094214965284,stride_only_fixed
2025-10-13,0.797202797203,0.0465682257896,0.0754097545975,0.958229302173,0.0122521708007,0.0351817826701,0.00175873421412,stride_only_fixed
2025-10-20,0.0769230769231,0.0216983517265,0.0256692668467,0.79661553804,0.0160879176513,0.0242553938968,0.000795604789031,stride_only_fixed
