fold,decision_date,n_symbols,rank_ic,top15_excess,top15_bottom15_spread,mae,mse,top15_overlap,top15_turnover,model,seed
confirmatory_2026,2026-07-20,429,-0.053422560920930846,-0.0012489214811905146,-0.010081237111000618,0.03632573785369603,0.002562087189802816,0.9333333333333333,0.06666666666666667,patch_10_stride_5,20260823
confirmatory_2026,2026-07-27,429,-0.15676889943353756,-0.05558665871846022,-0.06752160556432935,0.05055477464738215,0.005427786346011545,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260823
confirmatory_2026,2026-08-03,429,-0.036143556508694524,0.04424557716739507,0.034313739645975824,0.05679651062483383,0.007821074861385474,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260823
confirmatory_2026,2026-08-10,427,0.02553855382948834,0.03958497241072032,0.028898300698615303,0.035575717917097106,0.002512680278446903,0.4666666666666667,0.5333333333333333,patch_10_stride_5,20260823
confirmatory_2026,2026-08-17,427,-0.09615745645930122,-0.035655860108615094,-0.056462525658879846,0.046032283147352894,0.003774262684111583,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260823
confirmatory_2026,2026-01-12,426,0.21732656304267262,0.03484646743189764,0.047346546441583856,0.03488202199180568,0.002343513354444071,,,patch_10_stride_5,20260824
confirmatory_2026,2026-01-19,426,0.08863603996204808,0.05029532190149,0.07420929148166529,0.03308522656054186,0.0020796823373998275,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-01-26,427,0.16975994160150115,0.03966181722396663,0.08541694193224211,0.036841822154836994,0.0026412937747511247,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-02-02,427,0.23119643246332597,0.04236806157716072,0.07757864033918473,0.05757490125710471,0.005637299267158684,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260824
confirmatory_2026,2026-02-09,427,0.1527761636465029,-0.0117854670502837,0.012793239628320494,0.04520068194270349,0.003967933601279183,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-02-16,427,0.18767792907282824,0.044323463787664844,0.06864010092151629,0.03691340867160084,0.0026723424636929255,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-02-23,427,0.025034071442597675,0.0029385587537715816,-0.011011735280953358,0.03382050002601698,0.002350344049391622,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-03-02,427,-0.47879971725557885,-0.08180434662899053,-0.2175811062854675,0.07785988088053734,0.008742843197845022,0.6,0.4,patch_10_stride_5,20260824
confirmatory_2026,2026-03-09,427,0.2154190656425145,0.10013912123190497,0.12508345553487504,0.04391702401780302,0.0029203457231036485,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-03-16,427,0.08282188920253557,0.03800991256393535,0.041831417942328794,0.03675139383596482,0.0024008506918661633,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-03-23,428,0.26449436362987283,-0.003001895824511496,0.04304253608422711,0.03466794538141164,0.002210530045382541,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-03-30,428,-0.05454940340799082,0.0008723267679546232,-0.03491556301235704,0.049160874837702415,0.00365647448111083,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-04-06,428,0.2579522515174423,0.05035060854055276,0.1332591085242842,0.05191315970128854,0.0045445483819036995,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-04-13,428,-0.35045542782634864,-0.02856018249234888,-0.11408574757734455,0.05742487036005359,0.005898553750575585,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-04-20,428,0.4139421173280527,0.06943919601369733,0.09114303051006575,0.04395122825020724,0.0036497527980393577,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260824
confirmatory_2026,2026-04-27,428,0.19186864919973545,0.009610106215957467,0.019231901808062224,0.03818484907657334,0.0033092573031366004,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260824
confirmatory_2026,2026-05-04,428,0.13204751430582595,0.05664716879875225,0.07269563411337288,0.04976735128014713,0.005706501108338443,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-05-11,428,0.24831063551947558,0.0021198821405367593,0.02889919719648717,0.04542885223365043,0.0035995336045623245,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-05-18,428,-0.11353561407184819,0.06685859452862325,0.05054549386891157,0.04615769933081462,0.003949707169153892,0.9333333333333333,0.06666666666666667,patch_10_stride_5,20260824
confirmatory_2026,2026-05-25,428,0.16361683360304471,0.1645341954171943,0.16785634097789479,0.056361168519300536,0.007632691442055716,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-06-01,428,-0.2650582143457891,-0.018275580270783638,-0.041541765814656004,0.0462931781740415,0.00394628685440162,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-06-08,428,0.17680771809774415,0.0674225463190658,0.062093205896939806,0.037707410827229525,0.0029871348198555023,1.0,0.0,patch_10_stride_5,20260824
confirmatory_2026,2026-06-15,428,0.43841888303281257,0.13594837298696147,0.17455184150893227,0.04617611161482642,0.003985388681524971,0.9333333333333333,0.06666666666666667,patch_10_stride_5,20260824
confirmatory_2026,2026-06-22,428,-0.2648255681808616,-0.06947479732530329,-0.06953014407402312,0.06256182293263184,0.006915353562418979,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260824
confirmatory_2026,2026-06-29,429,-0.13158222412816256,-0.0660811947474231,-0.07780468929141225,0.04961348034938924,0.0051407692871434695,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-07-06,429,-0.018919420071343566,0.017813381784338337,-0.016022793434721735,0.03569675408228083,0.0022750122994956157,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-07-13,429,-0.27391552155733856,-0.07466697033638232,-0.07683615063012486,0.04694228928644104,0.004922275009159242,0.6,0.4,patch_10_stride_5,20260824
confirmatory_2026,2026-07-20,429,-0.04501149795650992,0.0022141503465017273,0.001154929054084321,0.03572799414393532,0.002409521879738778,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-07-27,429,-0.2067759669150671,-0.05657601522342534,-0.07669008680529704,0.05080569088805925,0.005398623491724867,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-08-03,429,-0.011610276270132823,0.0838551550088936,0.06538516805947578,0.05662607486268412,0.007607779081914914,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-08-10,427,-0.03637560000727515,0.03118680460312938,0.023254493275622887,0.03591728191034662,0.0025539817773548917,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260824
confirmatory_2026,2026-08-17,427,-0.09037833558729426,-0.027233562108280575,-0.05274654588006124,0.045800912755043506,0.003730818485625911,0.8,0.2,patch_10_stride_5,20260824
confirmatory_2026,2026-01-12,426,0.18253265009536485,0.025530333016334898,0.010478996272743103,0.03499719614228709,0.0023788832886624963,,,patch_10_stride_5,20260825
confirmatory_2026,2026-01-19,426,0.058277146000399696,0.04636191108817962,0.0757732025115172,0.03321593982010545,0.00209021818887275,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-01-26,427,0.19507145523670597,0.03367385750764165,0.09986436221206682,0.036372508511020266,0.0025700109385596824,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-02-02,427,0.23786444729353598,0.0439568692278839,0.09871514630374194,0.057378687501695225,0.005592323768467905,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-02-09,427,0.16232325776321788,0.01736866907723507,0.013484949835193319,0.045124884292609115,0.003960131855222491,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-02-16,427,0.19459240505080427,0.04615094318987823,0.07706478425276198,0.03732960816008329,0.0027431007352680635,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-02-23,427,0.011489343599516512,0.0343510458313988,0.01787496423898414,0.03369078664000298,0.002311689251866046,0.6,0.4,patch_10_stride_5,20260825
confirmatory_2026,2026-03-02,427,-0.44857639786936726,-0.08916333515790986,-0.19457369111744555,0.0776386276591897,0.008805520840023657,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-03-09,427,0.23341766548424914,0.06708783372487921,0.10427523868501479,0.044612176973305766,0.0029816514280149972,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-03-16,427,0.06809880271363125,0.013054184796889242,0.020842555604939868,0.038777910791910335,0.0026698475883995595,0.6,0.4,patch_10_stride_5,20260825
confirmatory_2026,2026-03-23,428,0.30669041035149985,0.015027089822130957,0.08103955036916861,0.033788510898588774,0.002106386043579137,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-03-30,428,-0.01221070946825505,0.035554948113120294,0.020364657538326274,0.04731314791040627,0.0034641467191499765,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-04-06,428,0.14686248331108148,-0.007509937380383656,0.035649415725646734,0.054112585973857985,0.004938458225617575,0.4666666666666667,0.5333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-04-13,428,-0.38702832329306974,-0.05766889305196686,-0.1514194522856893,0.05883699292067377,0.006088245300733177,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-04-20,428,0.44063367305285495,0.05721481496965196,0.09517217954850003,0.04343894772791252,0.00357369587120527,0.6,0.4,patch_10_stride_5,20260825
confirmatory_2026,2026-04-27,428,0.1906951635770389,-0.006923788390098695,-0.006684790648074753,0.03822979071918197,0.0033039653551643366,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-05-04,428,0.08846997953785146,0.03905790812566934,0.06784779316971588,0.05065700920277418,0.005832193697291201,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-05-11,428,0.2550018198454812,-0.005014503494634667,0.026848590858878005,0.045533153524979976,0.0036412297137616576,0.6666666666666666,0.3333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-05-18,428,-0.1013063847444114,0.06405910516788693,0.056580196323686625,0.04674830486080968,0.003969040733734458,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-05-25,428,0.16875035490019405,0.13194002571797223,0.14207846255403492,0.05641255372468429,0.007515077258199863,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-06-01,428,-0.2434175293069119,-0.03748366755652714,-0.044637365807468146,0.04563692117919786,0.0038237424212083657,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-06-08,428,0.1534374924906563,0.07417811923791363,0.07934201229632656,0.037582226044565854,0.002988339570905046,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-06-15,428,0.32084761878414314,0.15954244371847606,0.18445438291236843,0.046943593948211196,0.004135338231755814,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-06-22,428,-0.18448993935434876,-0.07301642520105281,-0.09077490902429972,0.058188590263913556,0.005900612933472612,0.8666666666666667,0.13333333333333333,patch_10_stride_5,20260825
confirmatory_2026,2026-06-29,429,-0.10594770770217596,-0.05873135366353584,-0.05435238304600311,0.0460997022097573,0.004200377016345278,0.9333333333333333,0.06666666666666667,patch_10_stride_5,20260825
confirmatory_2026,2026-07-06,429,0.012754296344820145,0.006530741794048762,-0.024992334958525025,0.0368088722455996,0.0024082868589077543,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-07-13,429,-0.23954932266168955,-0.07787350075665171,-0.07364461508591501,0.046977406244543315,0.005050879180337433,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-07-20,429,-0.175868122314547,0.001678673341097536,-0.013473591730340198,0.03680768451490144,0.0026480001142384153,0.8,0.2,patch_10_stride_5,20260825
confirmatory_2026,2026-07-27,429,-0.06876948307072193,-0.055563573558366885,-0.06177825207559683,0.050094759173600394,0.005163763064065618,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-08-03,429,-0.043490545533579665,0.027161794943876695,0.03118027815958674,0.058675036256640126,0.0081993236371907,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-08-10,427,-0.013446852402911416,0.05358762943061621,0.043571640280665264,0.03557605539403498,0.0025194898776765206,0.6,0.4,patch_10_stride_5,20260825
confirmatory_2026,2026-08-17,427,-0.0741344034792484,-0.03777299836181223,-0.05549998465616762,0.04435225781256036,0.0035782809492230358,0.7333333333333333,0.26666666666666666,patch_10_stride_5,20260825
confirmatory_2026,2026-01-12,426,0.16658166937982768,0.04141293233271984,0.039392488701020315,0.03561148910953237,0.0024089166834059803,,,patch_16_stride_8,20260823
confirmatory_2026,2026-01-19,426,0.07755035516862022,0.0445544492455727,0.06255973074411478,0.03302549529297166,0.002073076988821677,0.7333333333333333,0.26666666666666666,patch_16_stride_8,20260823
confirmatory_2026,2026-01-26,427,0.22134985491314674,0.007382637536638922,0.07189601948108419,0.03592785029299049,0.002584470282143623,0.6666666666666666,0.3333333333333333,patch_16_stride_8,20260823
confirmatory_2026,2026-02-02,427,0.22284650140771087,0.01769779956669359,0.06672407966491783,0.05847684803956319,0.0057646863869017665,0.4666666666666667,0.5333333333333333,patch_16_stride_8,20260823
confirmatory_2026,2026-02-09,427,0.15012520349614156,0.0057827429540795155,0.029388772346779616,0.045374393034739995,0.003990815215332137,0.6666666666666666,0.3333333333333333,patch_16_stride_8,20260823
confirmatory_2026,2026-02-16,427,0.11145223229418778,0.04442597519500137,0.025850935529657632,0.03886759633622759,0.003057570551290896,0.6,0.4,patch_16_stride_8,20260823
confirmatory_2026,2026-02-23,427,-0.008225544472596264,0.015797365345228416,0.004698279160585239,0.03510844926837864,0.0025073512271171117,0.6,0.4,patch_16_stride_8,20260823
confirmatory_2026,2026-03-02,427,-0.40774322663420387,-0.07590033454297676,-0.1865330645561773,0.07873741709939806,0.008904299981035027,0.26666666666666666,0.7333333333333333,patch_16_stride_8,20260823
confirmatory_2026,2026-03-09,427,0.2064841939641526,0.056696955713257086,0.08189962287600788,0.044182087037987816,0.002946755474944528,0.4,0.6,patch_16_stride_8,20260823
confirmatory_2026,2026-03-16,427,0.08753332003665935,0.05270322726472332,0.0695920084216789,0.035733522153039626,0.0023153363605906314,0.5333333333333333,0.4666666666666667,patch_16_stride_8,20260823
confirmatory_2026,2026-03-23,428,0.21797668464432338,0.015296351938347857,0.06831057336796972,0.03439348106132793,0.0021990527938041803,0.6666666666666666,0.3333333333333333,patch_16_stride_8,20260823
confirmatory_2026,2026-03-30,428,-0.036277649116625676,0.000238347264939473,-0.01879451452989632,0.04977750066300038,0.0036912984249097888,0.6,0.4,patch_16_stride_8,20260823
confirmatory_2026,2026-04-06,428,0.1906463384937416,0.010200182009053448,0.0789886887436339,0.052100355547982945,0.00471035110441786,0.5333333333333333,0.4666666666666667,patch_16_stride_8,20260823
confirmatory_2026,2026-04-13,428,-0.3692595132766728,-0.004477079915531049,-0.10366920749337241,0.058978599009953066,0.006181038541510416,0.4,0.6,patch_16_stride_8,20260823
