decision_date,n_symbols,rank_ic,top15_excess,top15_bottom15_spread,mae,mse,arm,seed
2024-09-16,422,-0.2388027277232383,-0.016539782882040225,-0.02563955974393714,0.03490746174283734,0.002359450652683472,corrected_control_16_8,20260823
2024-09-23,422,-0.2713876720725011,-0.02931123704097432,-0.08919009548573285,0.03927429540089524,0.004432881558847792,corrected_control_16_8,20260823
2024-09-30,422,0.030581378888958885,0.028711475083572705,0.04096691848155477,0.03437558068221393,0.0018897775115814868,corrected_control_16_8,20260823
2024-10-07,423,-0.02711911380178754,-0.00531899657657266,-0.03574220194108538,0.02572039334892806,0.0014253234105701983,corrected_control_16_8,20260823
2024-10-14,423,0.060114040878917654,-0.0002947564682703823,0.017773959622243478,0.02963758002185441,0.0017375805827001339,corrected_control_16_8,20260823
2024-10-21,423,0.0008852564685179634,0.008119545467345024,0.0024684145545785293,0.036344777607729535,0.0022649888590311755,corrected_control_16_8,20260823
2024-10-28,422,0.082508813652125,0.0009647929584217308,0.04099431095909144,0.034979607722361444,0.0028246600251981588,corrected_control_16_8,20260823
2024-11-04,422,0.22669982815802808,0.06884096309031992,0.12372894963622637,0.04920184315760034,0.004450776234919771,corrected_control_16_8,20260823
2024-11-11,423,0.058625268977798746,0.041427298179791426,0.06236060442824079,0.04506406055311249,0.0033723459859074933,corrected_control_16_8,20260823
2024-11-18,423,0.23822792067239854,0.06168486905068382,0.06886967661009809,0.036109560361728264,0.004090204637606242,corrected_control_16_8,20260823
2024-11-25,423,-0.28359455810269263,-0.03764133939642825,-0.06544866068927979,0.032482063414262234,0.002122038444379503,corrected_control_16_8,20260823
2024-12-02,423,0.005176138046414168,0.010466346933280302,-0.00829140022386087,0.03739959275851526,0.0028661706095551433,corrected_control_16_8,20260823
2024-12-09,423,0.03052664156524309,0.0046733660025500435,0.03130774279485775,0.030968268617383724,0.0019435101671721887,corrected_control_16_8,20260823
2024-12-16,423,0.07029999942922484,-0.010661372077316246,-0.021880657867054287,0.03868538569868179,0.002460037937554728,corrected_control_16_8,20260823
2024-12-23,422,-0.14797538492688048,-0.014322619983367849,-0.02414942439021772,0.019871720842259577,0.0008375024598797001,corrected_control_16_8,20260823
2024-12-30,422,0.020911570788135353,0.02518920971675036,0.002317608337316115,0.02713348294517157,0.0014921352781407666,corrected_control_16_8,20260823
2025-01-06,422,-0.03472359778561108,0.00018103478004783194,0.016806265999240066,0.031034066858954174,0.0017431891655313556,corrected_control_16_8,20260823
2025-01-13,422,-0.06730327274573737,0.0371272804257751,0.003332250033734427,0.04600053765557276,0.003509187890345513,corrected_control_16_8,20260823
2025-01-20,421,-0.19168758654073464,-0.038484519108401595,-0.04516528267286225,0.04587051247372034,0.003782832265268421,corrected_control_16_8,20260823
2025-01-27,421,-0.05870907356987667,-0.03604319008223748,-0.03542559154872831,0.03552575848021397,0.002533600624667396,corrected_control_16_8,20260823
2025-02-03,421,0.13797982919330898,0.0018138517060957429,0.002123275366782979,0.035194278492509445,0.002684221314774405,corrected_control_16_8,20260823
2025-02-10,422,0.026212735937896584,0.031718708540421,0.027186634178840832,0.03915096726308927,0.0031495805195414415,corrected_control_16_8,20260823
2025-02-17,422,-0.1966222257564388,-0.023598052461929378,-0.012444749284720367,0.04491250346156662,0.004190890194805005,corrected_control_16_8,20260823
2025-02-24,422,-0.06193121036032164,-0.02127565277799873,-0.03007429554459397,0.03424787641342189,0.0023853571872073064,corrected_control_16_8,20260823
2025-03-03,422,0.024286854047741148,-0.0012659418161309359,-0.020228132453723464,0.044840486642443514,0.0037086691915109255,corrected_control_16_8,20260823
2025-03-10,422,0.018368531655176604,0.017201119351866686,0.01706280389751864,0.038526935644545936,0.0023605660170929986,corrected_control_16_8,20260823
2025-03-17,422,-0.15778842460514117,-0.0029084786995655964,-0.022466905232494817,0.027177435745170477,0.0012692978351999508,corrected_control_16_8,20260823
2025-03-24,422,0.18822482296747994,-0.0023215882827052614,0.011291997621226915,0.027780144984422092,0.0014225656966862892,corrected_control_16_8,20260823
2025-03-31,423,0.24068177825638332,-0.02408152376182633,0.029698129890967054,0.09233360584438301,0.01161833357874071,corrected_control_16_8,20260823
2025-04-07,423,-0.17866864154875403,0.0032083602106789955,-0.05865270930146551,0.06584799564728483,0.007554212272130736,corrected_control_16_8,20260823
2025-04-14,423,0.23366346334957505,0.015328222289076099,0.018067602040060277,0.031579708121449404,0.0020026967397041716,corrected_control_16_8,20260823
2025-04-21,423,-0.3311088956578596,-0.006589493618243077,-0.06973809847660009,0.05947561522770843,0.005523834233241977,corrected_control_16_8,20260823
2025-04-28,423,-0.11313873705212382,-0.0372950031420342,-0.05334482172957114,0.043254758029027514,0.002970707247637708,corrected_control_16_8,20260823
2025-05-05,423,-0.023499130836255388,0.010845131548935644,-0.013024824613550678,0.0321509061113333,0.002291635235824397,corrected_control_16_8,20260823
2025-05-12,423,-0.47861416422977376,-0.0703493573309202,-0.11497169277875184,0.062229363109442506,0.006260063260011757,corrected_control_16_8,20260823
2025-05-19,423,0.26187291627425874,0.04398801537864936,0.06541097852141606,0.03474455731515394,0.002205878041771197,corrected_control_16_8,20260823
2025-05-26,423,0.058643900769623,0.02159671639117074,0.011277767293713062,0.028057316394494866,0.001611614637238202,corrected_control_16_8,20260823
2025-06-02,423,0.08923967076259973,0.021948802469030165,0.003019852149388373,0.02797288130712367,0.001683455453338108,corrected_control_16_8,20260823
2025-06-09,423,-0.10885332968248616,-0.009323856918862145,-0.009998806590321986,0.03313802552119517,0.0019238336947612453,corrected_control_16_8,20260823
2025-06-16,423,0.27605842327798713,0.009973380741479413,0.02167148983790003,0.02734303495917146,0.0014851341087636805,corrected_control_16_8,20260823
2025-06-23,423,0.10873266983890821,0.018434191686458566,0.04933080324162499,0.03634815546005643,0.0022491318119633105,corrected_control_16_8,20260823
2025-06-30,423,-0.03974196522964505,-0.00788078863117659,-0.01953146738994424,0.02893365917515802,0.0014865984741100422,corrected_control_16_8,20260823
2025-07-07,424,0.019046607000889476,0.009028303558200798,0.0007789048583013874,0.030419498642722566,0.0015990017047870177,corrected_control_16_8,20260823
2025-07-14,424,0.15105690288961832,0.02339960239919667,0.022484178355911003,0.031872810780152264,0.001835271831570609,corrected_control_16_8,20260823
2025-07-21,424,-0.19073574672743443,-0.011752075912650995,-0.022618523115738393,0.041155272198640236,0.003109414890018338,corrected_control_16_8,20260823
2025-07-28,424,0.0916870931431585,0.04450863725578995,0.05778515293842251,0.05580840243558814,0.005268046792218392,corrected_control_16_8,20260823
2025-08-04,424,0.08942231248179722,-0.01575192672077033,0.028032888181312096,0.04216860218523838,0.0039704538545803905,corrected_control_16_8,20260823
2025-08-11,425,-0.12948711134732926,-0.019150842565092654,-0.04442133497447974,0.03269465196096277,0.0021203814550236166,corrected_control_16_8,20260823
2025-08-18,425,-0.1789911053446093,-0.010153385984852298,-0.020016486587533185,0.029130723557160763,0.001663267382939424,corrected_control_16_8,20260823
2025-08-25,425,0.025397602038423662,0.004042777599541764,0.00020602632642773965,0.028427728793596486,0.0014243274757409117,corrected_control_16_8,20260823
2025-09-01,425,0.10349658438980164,0.03434557851898116,0.05538350307149644,0.031840518372730074,0.0020942654458550947,corrected_control_16_8,20260823
2025-09-08,425,0.05333479232777352,0.04007957831468274,0.05324262035896332,0.0312512261119295,0.0021262486532036685,corrected_control_16_8,20260823
2025-09-15,425,0.02859639524159385,0.04188879439663126,0.02524402270144379,0.030912035340420356,0.0018374341440334295,corrected_control_16_8,20260823
2025-09-22,425,0.0066267527473386385,-0.015927067212381643,-0.012124204753841333,0.03281130635496233,0.0019105829664214562,corrected_control_16_8,20260823
2025-09-29,425,0.016635819355645527,0.04007703457598456,0.04106507502257137,0.039910169778177344,0.003325593164023484,corrected_control_16_8,20260823
2025-10-06,425,-0.062437510747057265,-0.021258062776350894,-0.001477448480222042,0.047507588457768625,0.0035411653548900364,corrected_control_16_8,20260823
2025-10-13,425,0.15264666802144722,0.047431971976375956,0.06890546286615741,0.03483712808700895,0.002321553016200332,corrected_control_16_8,20260823
2025-10-20,425,-0.09476747276109489,0.036387105462356406,0.038040174251509934,0.036250845690271295,0.0024737691887180393,corrected_control_16_8,20260823
2025-10-27,425,0.25497960013130955,0.10286138531390031,0.13739251788991466,0.043368626880238625,0.004671772832444965,corrected_control_16_8,20260823
2025-11-03,425,-0.03331228212783918,0.020738280881214773,0.04330756915605335,0.041896783004144164,0.0037828870998566737,corrected_control_16_8,20260823
2025-11-10,425,-0.03223226149348924,-0.026822590537869426,-0.006125460801754433,0.033688472195563195,0.0020161589720897,corrected_control_16_8,20260823
2025-11-17,425,-0.08164449516187022,-0.03987015328385307,-0.012766073791036107,0.03712698711675685,0.0027790776372102594,corrected_control_16_8,20260823
2025-11-24,425,0.02351206107111275,0.0504640351449822,0.04000599174295495,0.0409701761597919,0.003073107634925904,corrected_control_16_8,20260823
2025-12-01,425,0.04790326866861547,0.02302030219429599,0.00762340793902375,0.033974745149427665,0.0021760651957947563,corrected_control_16_8,20260823
2025-12-08,425,-0.009789279517281268,-0.026800456052905538,-0.03251392186956081,0.03167217445579186,0.0020047245323387246,corrected_control_16_8,20260823
2025-12-15,425,0.12421988088352535,0.04457021925564383,0.05766576351184448,0.025771283697502603,0.0011786023657342902,corrected_control_16_8,20260823
2025-12-22,425,0.045898610307795726,0.009000545663585057,0.02454401243164685,0.017994554637219794,0.000559331867837892,corrected_control_16_8,20260823
2024-01-08,419,0.015080824212842804,-0.017650656884956758,0.008244110017780169,0.031285734537344255,0.0018758381743655098,corrected_control_16_8,20260824
2024-01-15,419,0.15430825925738623,0.0257988375266198,0.04014345658970354,0.03288264361736625,0.0022049793042292288,corrected_control_16_8,20260824
2024-01-22,419,-0.18289877438225638,-0.014065999747737314,-0.03426414534214752,0.030833370508343408,0.0018681453010499262,corrected_control_16_8,20260824
2024-01-29,419,0.18705850110196298,-0.003164020619341237,0.023569934867162384,0.031728534815356355,0.0020914281542998145,corrected_control_16_8,20260824
2024-02-05,419,0.10822728333091354,0.03406742026882015,0.05651168135677938,0.03610538283821071,0.0034858883655564167,corrected_control_16_8,20260824
2024-02-12,419,-0.03666380096476818,0.023707469896994154,-0.006995798878765263,0.03101365553374209,0.0017749364646614636,corrected_control_16_8,20260824
2024-02-19,419,0.05416168652382016,-0.002873382947812357,-0.0033140971464166984,0.02730703716525982,0.0016417597447602999,corrected_control_16_8,20260824
2024-02-26,419,0.1442671008177854,0.064111190704532,0.050217903359680634,0.034126884106044336,0.003484472698138763,corrected_control_16_8,20260824
2024-03-04,420,-0.21470286922585405,-0.0009792144094062337,-0.014478025407126756,0.03028015580427137,0.0019291057926783945,corrected_control_16_8,20260824
2024-03-11,420,-0.2353481109789252,-0.00522246777938469,-0.03159929541576411,0.037226046553321124,0.0027413110343202612,corrected_control_16_8,20260824
2024-03-18,420,0.23984036190681352,0.008970299072823474,0.011773689829651745,0.027865277961877953,0.001671615107207794,corrected_control_16_8,20260824
2024-03-25,421,-0.18950527245154122,-0.004791873153344212,-0.02097900397809251,0.02644366705109508,0.001299956986252008,corrected_control_16_8,20260824
2024-04-01,421,0.15097962905485052,-0.001674366909598662,-0.02075024950878664,0.033695970925215736,0.0020043412932113785,corrected_control_16_8,20260824
2024-04-08,421,-0.11044133563411743,-0.008972793359876427,-0.0269683109319576,0.03561575698686096,0.0018552403386332295,corrected_control_16_8,20260824
2024-04-15,421,-0.1952873594642797,-0.07816536515301241,-0.07336518004929964,0.04379874478032786,0.003791675467691836,corrected_control_16_8,20260824
2024-04-22,421,0.002490764967828155,0.023444141943018255,0.007475802915654466,0.041220436635555864,0.0032725557688664214,corrected_control_16_8,20260824
2024-04-29,421,-0.13449165912157435,0.035286584459263734,0.024782276825061903,0.034601187664877964,0.0026157681778971914,corrected_control_16_8,20260824
2024-05-06,421,0.07714729574778431,0.0020842287690235606,0.027051340623216756,0.03053145225661784,0.001830571743017663,corrected_control_16_8,20260824
2024-05-13,421,-0.0753818245560993,0.04212299567915632,0.01655184120211481,0.03012520013036713,0.0018322263826075502,corrected_control_16_8,20260824
2024-05-20,421,0.14831678773658488,0.016600125163513224,0.041832597518128796,0.03162516783556909,0.0020075151495500534,corrected_control_16_8,20260824
2024-05-27,421,0.030501900076710674,-0.014746846400157677,-0.02687158457119711,0.03210180225947629,0.002111849017523458,corrected_control_16_8,20260824
2024-06-03,421,-0.15272411950477885,-0.02939678947406979,-0.034822957158093464,0.03214113135861188,0.0017980693554722142,corrected_control_16_8,20260824
2024-06-10,421,0.04734825709767737,0.007280987094777265,0.0027880356849325745,0.030193607239748992,0.0017871394233660352,corrected_control_16_8,20260824
2024-06-17,421,-0.17211527555998304,-0.03652123676792259,-0.008637406222343515,0.03050921345525419,0.0015641583572260148,corrected_control_16_8,20260824
2024-06-24,421,-0.129935817129477,-0.016769480075549573,-0.015941631659604404,0.028228056228891813,0.0015442907951209166,corrected_control_16_8,20260824
2024-07-01,422,0.2748396009922739,0.016821372484326046,0.012562317384755634,0.02573586205531508,0.0013567921217023104,corrected_control_16_8,20260824
2024-07-08,422,-0.17188068729760259,-0.004518861925296956,-0.02082054537215495,0.03777948642049691,0.002365332900254514,corrected_control_16_8,20260824
2024-07-15,422,-0.2560476819039038,-0.02605594452771625,-0.024720846315081285,0.03878255115805781,0.002958757601377923,corrected_control_16_8,20260824
2024-07-22,422,-0.09611453608098446,-0.030898013461893824,-0.0022091152276177486,0.03816669696390582,0.0030583983992453884,corrected_control_16_8,20260824
2024-07-29,422,-0.029351535400195337,-0.03802075708421383,-0.029722156460775355,0.05004279904720736,0.004395235515668571,corrected_control_16_8,20260824
2024-08-05,422,-0.1298102037888345,0.015430741560240956,-0.00954089555785615,0.036746302585038346,0.002931359746757667,corrected_control_16_8,20260824
2024-08-12,422,-0.12971311928595627,0.012304946657292364,-0.01588733950587773,0.040448122999324626,0.003107863967486416,corrected_control_16_8,20260824
2024-08-19,422,0.07283756844517333,0.010447178250608431,0.019992018073187894,0.030255310101513364,0.001646129189683524,corrected_control_16_8,20260824
2024-08-26,422,0.02072937766677996,-0.028988717866731177,-0.017442685298261186,0.024298792016532372,0.0016007177778239708,corrected_control_16_8,20260824
2024-09-02,422,0.19054230876368877,-0.011388124538457618,0.012229479019450706,0.04972581349521017,0.0037610282475554675,corrected_control_16_8,20260824
2024-09-09,422,-0.15459389736076262,0.007201469806182852,-0.03187842862854763,0.044797122151055246,0.0039916006032881405,corrected_control_16_8,20260824
2024-09-16,422,-0.2273279143254811,-0.014932027206019237,-0.022664922424312933,0.03530074505909008,0.002415343934639047,corrected_control_16_8,20260824
2024-09-23,422,-0.2436082509372527,-0.018114017288385083,-0.06792987884806105,0.03942518841335397,0.004411879052046287,corrected_control_16_8,20260824
2024-09-30,422,0.033661097321545555,0.015488758315329988,0.02618516413067301,0.03450100820700131,0.0019103619996742609,corrected_control_16_8,20260824
2024-10-07,423,-0.04609485141771039,-0.005942750184965838,-0.03659976104754609,0.02603561647912804,0.0014540859227825395,corrected_control_16_8,20260824
2024-10-14,423,0.06614428054741144,-0.011943431717489475,0.006732883981726117,0.02964977781883629,0.001703498816228731,corrected_control_16_8,20260824
2024-10-21,423,-0.027002898705596832,0.005795510498521518,-0.001918721779257719,0.036140113236983434,0.0022643601775875805,corrected_control_16_8,20260824
2024-10-28,422,0.04324052741475545,-0.0038777206752826296,0.028854717792884253,0.03475622602633656,0.002848888400352282,corrected_control_16_8,20260824
2024-11-04,422,0.236785519207104,0.06267608197419425,0.13083812631637093,0.04892579912326645,0.004433568688784399,corrected_control_16_8,20260824
2024-11-11,423,0.08078117558122351,0.032378564185839315,0.04876560994292771,0.04534304765218254,0.003398732221420322,corrected_control_16_8,20260824
2024-11-18,423,0.25000285387584875,0.11055530769226979,0.1366861081928986,0.03647080894083408,0.003999103583787413,corrected_control_16_8,20260824
2024-11-25,423,-0.25704114591359856,-0.03302596077499133,-0.04831394281587101,0.032819798448010355,0.0021417629544358135,corrected_control_16_8,20260824
2024-12-02,423,-0.009968271242507782,0.015438352823730048,-0.0012601034511883769,0.03740983606834698,0.002883251421118633,corrected_control_16_8,20260824
2024-12-09,423,0.03993428475212186,-0.007887907377528787,0.013795243347940203,0.030635514827682217,0.0019412379195063243,corrected_control_16_8,20260824
2024-12-16,423,0.06520440410120985,-0.004309855207954495,0.003715478345058476,0.037453761656050445,0.002361286964652632,corrected_control_16_8,20260824
2024-12-23,422,-0.20001667043108634,-0.016202188247894878,-0.02985328411135634,0.019978820966072643,0.0008438921634399192,corrected_control_16_8,20260824
2024-12-30,422,0.027280665469557264,0.021546904351945177,0.013761964737302866,0.026859986229803862,0.0014524888294327667,corrected_control_16_8,20260824
2025-01-06,422,-0.004002260727618011,-0.014545163102337371,-0.007973838613355912,0.03064030506545811,0.0017040093338645274,corrected_control_16_8,20260824
2025-01-13,422,-0.10641555312897527,0.018135194439805394,-0.019747004263682567,0.04781819005501814,0.0036993853473578165,corrected_control_16_8,20260824
2025-01-20,421,-0.144528374103635,-0.03916617308379877,-0.049266533946024135,0.04573162065923659,0.003725172620779212,corrected_control_16_8,20260824
2025-01-27,421,-0.0498826825255662,-0.032393651483434344,-0.03460850820937109,0.03522435051696505,0.0024684920082554875,corrected_control_16_8,20260824
2025-02-03,421,0.13924282141059285,0.006976384431039079,0.030694484029588215,0.03505499628187483,0.0027049256832873637,corrected_control_16_8,20260824
2025-02-10,422,0.01458431186288794,-0.009217694847605973,-0.010887473889595555,0.039731230056371726,0.0032388805130208805,corrected_control_16_8,20260824
2025-02-17,422,-0.21528496497173574,-0.041756032630089875,-0.041943478142840565,0.04534256800175405,0.004291152161173889,corrected_control_16_8,20260824
2025-02-24,422,-0.12868510936896593,-0.02018364027527859,-0.020465847809973587,0.034946505955354874,0.002436735531061,corrected_control_16_8,20260824
2025-03-03,422,0.06180139177341372,0.02265356197879695,0.020856573665444002,0.04464299265721017,0.003640189004422102,corrected_control_16_8,20260824
2025-03-10,422,0.07419132241787359,0.011406489684638126,0.01526673146278957,0.03822010525649789,0.002348923259190886,corrected_control_16_8,20260824
2025-03-17,422,-0.12059739543675692,-0.004564099697648931,-0.018164896383284987,0.025410860602159704,0.001079374552396436,corrected_control_16_8,20260824
2025-03-24,422,0.1878297784449323,-0.011167422481792335,0.0006344757967827151,0.028465017950392135,0.0014762131749365063,corrected_control_16_8,20260824
2025-03-31,423,0.25178763612195054,-0.016742006091919295,0.048086746843258324,0.09033023519704583,0.011171729137526518,corrected_control_16_8,20260824
2025-04-07,423,-0.23556969386790869,0.0017303411758833112,-0.06578537411630984,0.06722971671308635,0.007917695958220073,corrected_control_16_8,20260824
2025-04-14,423,0.2515791446363306,0.024265278460123538,0.031176139010853376,0.0307755740753169,0.0018986900121195143,corrected_control_16_8,20260824
2025-04-21,423,-0.2810465226156977,-0.006982300482432827,-0.05985272264060788,0.05918005671113668,0.005488931306807791,corrected_control_16_8,20260824
2025-04-28,423,-0.15746640512479998,-0.022233240930055645,-0.03654491479842918,0.04221847238943132,0.002879851710638801,corrected_control_16_8,20260824
2025-05-05,423,-0.03488324159707965,0.015636150469943714,-0.003980862866771094,0.03269752416997658,0.0023079441614665434,corrected_control_16_8,20260824
2025-05-12,423,-0.5308860713735323,-0.051599793657468966,-0.0910688253415439,0.06813689633702015,0.007244344831564693,corrected_control_16_8,20260824
2025-05-19,423,0.016836123472621502,0.036806657026561884,0.04494652834819382,0.03844178223768711,0.00257329226628992,corrected_control_16_8,20260824
2025-05-26,423,0.028804011534891014,0.020045502675819046,0.011680579166898544,0.03085543169764505,0.001799449880758768,corrected_control_16_8,20260824
2025-06-02,423,-0.00490073922125732,0.01530014411627268,-0.019913145817625003,0.028802689481007736,0.0017898093594557695,corrected_control_16_8,20260824
2025-06-09,423,-0.12010743098961289,-0.02540319347751057,-0.04686528892507853,0.03290984555051341,0.0019181266716366695,corrected_control_16_8,20260824
2025-06-16,423,0.2817996287424618,0.017103340075836033,0.03321658145636606,0.026637696776922615,0.001427153331077061,corrected_control_16_8,20260824
2025-06-23,423,-0.03339637227985994,-0.001821364402017113,0.02555462459506896,0.03994682340982355,0.002623519822353878,corrected_control_16_8,20260824
2025-06-30,423,-0.05274152826954286,-0.009944493350834869,-0.02172673592400003,0.02996001044342971,0.001565875339049898,corrected_control_16_8,20260824
2025-07-07,424,-0.027480734566006245,0.008614893257532773,-0.006881440951542302,0.030195645109628504,0.0015888766278923446,corrected_control_16_8,20260824
2025-07-14,424,0.15520721656787964,0.023739253867645797,0.02581405544181999,0.030992006270115297,0.0017699216598145487,corrected_control_16_8,20260824
2025-07-21,424,-0.19517510095166124,-0.005333771797810451,-0.01902181749533519,0.04145007376865879,0.00316853837220491,corrected_control_16_8,20260824
2025-07-28,424,0.049674671956297566,0.015059737791970049,0.0284736180955412,0.05517068375391645,0.005233049785716376,corrected_control_16_8,20260824
2025-08-04,424,0.08324871498177754,-0.03014331743795038,0.01391644989456073,0.04145520706934043,0.003900589190243342,corrected_control_16_8,20260824
2025-08-11,425,-0.1655178127589064,0.009078075301068987,-0.009625301482565313,0.033100338391523196,0.0021572004163397467,corrected_control_16_8,20260824
2025-08-18,425,-0.18006330993731537,-0.006970988682389165,-0.012597755904050397,0.029173535383810328,0.0016780669711723326,corrected_control_16_8,20260824
2025-08-25,425,0.009126166544215348,0.0035754951565207965,0.0021326636959749577,0.02919443639838221,0.0014826271214356378,corrected_control_16_8,20260824
2025-09-01,425,0.07863047318316113,0.025625700838244107,0.05351923014939994,0.03226390387587807,0.002142923882254979,corrected_control_16_8,20260824
2025-09-08,425,0.021175220021572273,0.02075746001856547,0.014582250505705533,0.031483801552484265,0.0021785851161207712,corrected_control_16_8,20260824
2025-09-15,425,0.01711384846258461,0.019942695208413037,-0.0023786959501893162,0.031225058599130686,0.0018973486675236248,corrected_control_16_8,20260824
2025-09-22,425,-0.01056947679417236,0.0024668648942376254,-0.005537939173781563,0.032627429759561045,0.0018894725480416486,corrected_control_16_8,20260824
2025-09-29,425,-0.013363399040190087,0.05107015243096613,0.04931156034140107,0.0403230883863172,0.0033732777410726434,corrected_control_16_8,20260824
2025-10-06,425,-0.06724218786637695,-0.007123029788337343,0.007001947910087528,0.047157010056566716,0.0034487630632762736,corrected_control_16_8,20260824
2025-10-13,425,0.1502240077535133,0.0493735959256079,0.07378648743273546,0.03540332437559671,0.0024075184790721947,corrected_control_16_8,20260824
2025-10-20,425,-0.060673117506370076,0.03791125208147566,0.0505101342052463,0.037019990836558415,0.0025285753907770443,corrected_control_16_8,20260824
2025-10-27,425,0.2362662769067234,0.10447405313037593,0.12947880409626514,0.04379650265940712,0.004685229470471394,corrected_control_16_8,20260824
